ticker,indicator,horizon,n,ic_spearman,ic_daily_mean,ic_daily_t,n_days,frac_months_same_sign,ic_nw_t,ic_nw_t_2h,p_value,t_cons,p_value_cons,ic_train,ic_test,train_sign,median_train,hit_rate_oos,auc_oos,up_rate_oos,n_oos,n_eff_oos,p_hit
ETHUSDT,taker_imb_60,15,525525,-0.029192135870696988,-0.04707227525961087,-10.530315423002374,365,1.0,-7.225306121397315,-6.689593814623304,4.999742983248269e-13,-6.689593814623304,2.237908814862242e-11,-0.025698799825626777,-0.034547273462725084,-1.0,-0.016845570535291676,0.5180742406341705,0.5234084880421085,0.49659857464080187,209912,13994.133333333333,9.800769394033697e-06
ETHUSDT,taker_imb_z_15,5,524141,-0.02718486856960756,-0.030094574788418694,-10.926740179071537,364,1.0,-11.191968106638527,-10.533425804015351,4.4641325438122475e-29,-10.533425804015351,6.058847713414251e-26,-0.030640215280492905,-0.02125843580245966,-1.0,0.007143552937190273,0.5106177836540068,0.5139287308576822,0.4972721675170758,209507,41901.4,7.1805678645434485e-06
ETHUSDT,taker_imb_z_15,10,524136,-0.029396684158440437,-0.033278929424260986,-9.186543849271816,364,1.0,-9.097391883290063,-8.469982939669176,9.252699650068008e-20,-8.469982939669176,2.454289797928568e-17,-0.03396825884515574,-0.02173459346163156,-1.0,0.007104523310365558,0.5113581670629834,0.5155778655839065,0.4959184937740947,209849,20984.9,0.0005205315981153249
ETHUSDT,taker_imb_z_15,15,524131,-0.030161643169770554,-0.03562810677412486,-8.797754271382717,364,1.0,-7.979151209868409,-7.447857943965785,1.4734298247348776e-15,-7.447857943965785,9.48678883278561e-14,-0.03491498293429488,-0.022187601551154616,-1.0,0.007066481488962854,0.5100041922329357,0.5151559780818599,0.49659857464080187,209912,13994.133333333333,0.009173246483057697
ETHUSDT,cvd_z_60,5,525535,-0.030234625440233105,-0.03857027747196057,-14.032839129906444,365,1.0,-11.916709572534609,-11.211050565103214,9.685884556777758e-33,-11.211050565103214,3.59896084395252e-29,-0.031635018521369414,-0.027781300921345505,-1.0,-0.25836979168419294,0.5124745235242737,0.5178506701625056,0.4972721675170758,209507,41901.4,1.6940853344829945e-07
ETHUSDT,cvd_z_60,10,525530,-0.033363131263246686,-0.04437808504452806,-11.814629591974658,365,1.0,-9.711653694834332,-9.002556179404007,2.6893784273261853e-22,-9.002556179404007,2.2052228852549504e-19,-0.03385569385208177,-0.032443059938914665,-1.0,-0.2584010901650554,0.5157422718240259,0.5220788763375771,0.4959184937740947,209849,20984.9,2.6871263443135834e-06
ETHUSDT,cvd_z_60,15,525525,-0.03444887157342134,-0.047609252131442126,-10.789937817753849,365,1.0,-8.41482852932162,-7.785422213718116,3.934700395648333e-17,-7.785422213718116,6.948078165277541e-15,-0.03460157265570106,-0.03394800841751278,-1.0,-0.25842196429174324,0.5152730668089485,0.5221115607617857,0.49659857464080187,209912,13994.133333333333,0.00015319244662135879
ETHUSDT,cvd_z_240,5,525355,-0.02116890800510339,-0.038963468118025195,-14.285329931269803,365,1.0,-8.192859113121163,-7.721601908634857,2.5509271206113634e-16,-7.721601908634857,1.148767014777673e-14,-0.020433408481550685,-0.022438307205088364,-1.0,-0.3851998227572615,0.5095676994086117,0.5153840734164463,0.4972721675170758,209507,41901.4,4.6470062071680336e-05
ETHUSDT,cvd_z_240,10,525350,-0.025345056926287305,-0.04865103174346283,-12.731026602199874,365,1.0,-7.148027150451026,-6.634681917036736,8.803390324173038e-13,-6.634681917036736,3.2520304943451926e-11,-0.023147741369547753,-0.02924474729008606,-1.0,-0.38522414094934265,0.5110579511934772,0.5195440268014234,0.4959184937740947,209849,20984.9,0.0006959188927131818
ETHUSDT,cvd_z_240,15,525345,-0.02771252908659603,-0.05448205609337449,-11.666110009057288,365,1.0,-6.477847384689044,-5.992137968297778,9.304038690745649e-11,-5.992137968297778,2.0710010494620116e-09,-0.025006996950851193,-0.03230654441940842,-1.0,-0.3852774989352345,0.5120145584816495,0.5218224580740283,0.49659857464080187,209912,13994.133333333333,0.002312949964290079
