indicator,horizon,family,n_tickers,ic_mean,ic_std,ic_t_cross,frac_same_sign,ic_daily_t_mean,ic_train_mean,ic_test_mean,hit_rate_oos_mean,auc_oos_mean,z_combined,p_combined,q_value,q_value_by
sma_dist_5,15,tendance,6,-0.021390430109173547,0.007699512319663141,-6.805059459718274,1.0,-12.615684803959775,-0.02108440080048378,-0.022178364630827303,0.5102660531772084,0.5160279754209138,-23.02220991424184,2.7933806516051296e-117,8.380141954815389e-117,5.694155144756571e-116
taker_imb_z_15,5,flux,6,-0.02133999729356278,0.007113029505322141,-7.348782180994969,1.0,-8.49709183087971,-0.02403857483474403,-0.01693860511999901,0.5082717061928014,0.5116247709050146,-19.989668251326894,6.774468100919353e-89,1.6161945326479028e-88,1.0981750025984175e-87
macd_hist_12_26_9,5,tendance,6,-0.02098093319394508,0.009692837772013517,-5.302119138006749,1.0,-8.766354749685199,-0.020904580306665158,-0.021251657481933705,0.5075973829527036,0.5106283833565534,-19.311324801326094,4.313644455675474e-83,9.868200330106906e-83,6.705263942083734e-82
ret_since_day_open_vol,10,calendrier,6,-0.020915600373622598,0.0030080115606235915,-17.032031807989302,1.0,-38.68909116140689,-0.02110563188752508,-0.02092163073060416,0.5120111195570561,0.5153704401289233,-13.549650399872544,7.960837822052234e-42,1.419352223789384e-41,9.644242079536518e-41
ret_skip_5,10,momentum,6,-0.020836115311330786,0.008011341781254743,-6.370699456859109,1.0,-10.65075165706333,-0.019992497194284944,-0.022390951346026314,0.5097198147766426,0.5145451573484788,-21.442093558282124,5.4123357313632185e-102,1.4271474744278802e-101,9.697209400098857e-101
taker_imb_15,5,flux,6,-0.0207470187863671,0.007266283438533902,-6.993893114743379,1.0,-9.050685343530821,-0.023484867119956693,-0.016408859194682972,0.5078309943402699,0.5114339667283273,-20.042256350304307,2.358309605019826e-89,5.653172785238913e-89,3.841228832737013e-88
bench_ret_5,15,marche,5,-0.020569484500145105,0.005799003098825636,-7.931495262309346,1.0,-9.511847632773183,-0.020067584390954477,-0.02153878936722837,0.5108824713047113,0.5149224741087154,-16.111528756340217,2.1172404765988075e-58,4.209275709428582e-58,2.860126841021947e-57
rel_ret_5,5,marche,5,-0.020471707087625406,0.010158682683907322,-4.506108723713756,1.0,-9.291890980992997,-0.01923822929307998,-0.0227846720927805,0.5082082216978793,0.5120495274889689,-18.781820492525352,1.0636974381915568e-78,2.389741778179237e-78,1.6237863886112162e-77
ret_since_day_open,15,calendrier,6,-0.020311994922201353,0.0031547305580886293,-15.771243312627277,1.0,-47.89220575392443,-0.01804281126041418,-0.024924853179300054,0.5147194884290033,0.5173726669627196,-10.07647995155739,7.019594693777455e-24,1.123583687406551e-23,7.634548279381161e-23
stoch_d_5_3,15,momentum,6,-0.020156667384645218,0.0075067007888914225,-6.577263620317028,1.0,-9.672345903425434,-0.020339774290759133,-0.020179993248246823,0.5104376901405346,0.5141347047106904,-18.449769369579577,5.2368095437878855e-76,1.1507199918586537e-75,7.818934568347104e-75
macd_hist_12_26_9,10,tendance,6,-0.01989489708768584,0.009298044151865113,-5.2411394863335925,1.0,-6.759536969280105,-0.021994481008392894,-0.01672088506459583,0.5056631157435776,0.5083306841044751,-14.288190735702132,2.592577572842239e-46,4.723204959978043e-46,3.2093324871596643e-45
bench_ret_5,10,marche,5,-0.01973465634612174,0.008167977718236751,-5.402565313565999,1.0,-8.804395454999163,-0.018695003745609017,-0.021731604658061038,0.5112529628855865,0.5148529217981703,-16.04461519201199,6.234415843143407e-58,1.2200946630526746e-57,8.29032293267933e-57
resid_ret_15,10,marche,5,-0.01939522622121461,0.007279236948944904,-5.957910777435046,1.0,-7.5662178748486,-0.021134745273225113,-0.016317576951332256,0.5085826762505689,0.5106732794861649,-12.021629822186727,2.7352251044977516e-33,4.6295533018695054e-33,3.1456978764682206e-32
ret_vol_240,5,momentum,6,-0.01934668945476009,0.0038210205391665834,-12.402319456409574,1.0,-18.69329170614556,-0.017023188916640987,-0.022988553145744894,0.5106342958007365,0.5155384772969454,-17.15793362966515,5.483000399116238e-66,1.139827053924164e-65,7.744919021933183e-65
ema_gap_60_240,5,tendance,6,-0.019187362205873068,0.002924815379327029,-16.06913285759792,1.0,-20.900011363689085,-0.016675883835830817,-0.023121356533669746,0.5128384707852489,0.5159661510944407,-16.884013623799643,5.89940602796398e-64,1.20146439837803e-63,8.163733648133445e-63
rsi_2,10,momentum,6,-0.019141488043379697,0.009157407169313661,-5.120104168894298,1.0,-10.876628090885816,-0.018024140290134768,-0.021161807371763236,0.5088604411638635,0.5120788781039468,-21.173110318210504,1.690259797412536e-99,4.4105216588733365e-99,2.996869829932033e-98
rsi_2,15,momentum,6,-0.018723869779891836,0.007632514185276408,-6.009019552106084,1.0,-11.187460741258633,-0.018187835154506882,-0.019896088092387416,0.5080224660130369,0.5112843883889744,-20.14639981250991,2.8941165704464184e-90,6.970925008623344e-90,4.7366176749256846e-89
ret_240,5,momentum,6,-0.018631375295692625,0.004193145001358574,-10.883802650744615,1.0,-20.118448929016175,-0.015889607819195642,-0.022840997301110902,0.5106747406796752,0.5147089709647021,-15.439995821538943,8.81059760701857e-54,1.7042893440603488e-53,1.1580338362954165e-52
ret15_x_weekend,5,calendrier,6,-0.01858897380021358,0.0055482927397070775,-8.206758869556753,1.0,-10.01134977771008,-0.017754427506357116,-0.020086785599927718,0.5103949849212938,0.511680086860076,-21.022900259048438,4.049193800442174e-98,1.0403313302674508e-97,7.068863544835203e-97
cvd_z_240,15,flux,6,-0.018527462635157227,0.00792394493845855,-5.727302503624485,1.0,-8.82576193825635,-0.01983453445239727,-0.016341189188770863,0.5074517733778496,0.5116578119882085,-9.799439866596027,1.1321168758415134e-22,1.7892446523551994e-22,1.2157594343115137e-21
stoch_d_5_3,10,momentum,6,-0.01832971174690423,0.00916761985290292,-4.897502474210597,1.0,-8.68825862601622,-0.017500794614051917,-0.019959184430113467,0.5077443290912419,0.5106249471127938,-17.345417060436173,2.1362211753148083e-67,4.478020120638991e-67,3.0427338159358986e-66
taker_imb_60,15,flux,6,-0.018200559260296168,0.008512409816803389,-5.23730461531685,1.0,-7.29379657720147,-0.019587581661938715,-0.015764886515481368,0.5080462682440665,0.5112351857039178,-10.16603950309999,2.8110727549809673e-24,4.51393413540213e-24,3.067136740496727e-23
skew_60,5,statistique,6,-0.018170606709505214,0.00219517130774376,-20.27573638470482,1.0,-6.511826379060441,-0.01951808750779564,-0.015704185308667892,0.5084650530761538,0.5114407166170608,-15.861130826404896,1.1775436209003718e-56,2.2955227784867167e-56,1.5597662795574906e-55
lin_slope_240,15,tendance,6,-0.01799766780609131,0.005740588216334117,-7.679544503749827,1.0,-12.10932656920182,-0.013817352693009183,-0.024440625550999795,0.5140079572565261,0.5165964770827053,-9.44343895647962,3.607411569531771e-21,5.6302591786150074e-21,3.825659450768791e-20
taker_ls_ratio_log,15,derives,6,-0.017842532259690336,0.003707155608234785,-11.789389055670162,1.0,-6.93951613720705,-0.01964253005505127,-0.01546044139757475,0.5074532004360247,0.5108565940590565,-15.324663228343958,5.232503379500414e-53,1.0044000739960565e-52,6.824717146291488e-52
taker_ls_ratio_z_1440,15,derives,6,-0.01775999058598882,0.004026862445339194,-10.803178743454952,1.0,-6.548642915775633,-0.01895456508818492,-0.015823323066631822,0.5080249649036696,0.5107695602740687,-14.824099418624641,1.0234326498562676e-49,1.949580827292738e-49,1.3247049701191213e-48
taker_imb_5,15,flux,6,-0.01774916415737054,0.009022257674416053,-4.818793379149182,1.0,-6.721083479038345,-0.02070180825326284,-0.013151001216356218,0.5071659448798199,0.5095810898788793,-14.372251309243953,7.727774242914582e-47,1.428640182915205e-46,9.70735208474376e-46
resid_ret_15,5,marche,5,-0.01768260974459914,0.00739786963830193,-5.344716701117699,1.0,-8.616742338553667,-0.019068074635888728,-0.015235018555287857,0.5074540097118959,0.5094672461078279,-14.349743155493409,1.0693251972767672e-46,1.969602661160516e-46,1.338309444713989e-45
rel_ret_5,10,marche,5,-0.0173827085197857,0.01008003979424403,-3.856028217815247,0.8,-8.033954003122272,-0.015720888243381713,-0.020430330641780986,0.5065032774422835,0.5105609815614212,-14.300425428969817,2.174760131522529e-46,3.976477466761996e-46,2.7019446385822235e-45
cvd_z_240,10,flux,6,-0.017375270433257792,0.006576950789938921,-6.471166968354956,1.0,-9.64306059656277,-0.018308339162695385,-0.015862867425780913,0.506554969371805,0.5108021271442297,-11.115361052104893,1.0562251175881164e-28,1.7464316300714402e-28,1.1866687587103012e-27
taker_imb_60,10,flux,6,-0.017323708129640906,0.007335540886898654,-5.78474662261278,1.0,-8.054102390292341,-0.018443887431371767,-0.015440414544222791,0.5078896517686934,0.5109240454291948,-11.675761825802446,1.6954001126177107e-31,2.8313181880715767e-31,1.9238295859399652e-30
ret_since_day_open,10,calendrier,6,-0.017258652651871476,0.002953323978581645,-14.314343076346029,1.0,-48.48283119138882,-0.015457560696050457,-0.020929632552729883,0.5121717708374748,0.514708414248164,-10.40931389467682,2.2483619517999836e-25,3.645402387869877e-25,2.47698510043371e-24
skew_240,15,statistique,6,-0.017153552452583477,0.0053771048578097015,-7.8141401174035785,1.0,-6.435585460760588,-0.016189022543362314,-0.01810219481404503,0.5095524007032505,0.5125075429584321,-9.225125257782695,2.8322967284429845e-20,4.406772238974954e-20,2.9943221668113677e-19
stoch_k_5,10,momentum,6,-0.016791778734137588,0.00913394313869801,-4.5031252272737206,0.8333333333333334,-9.226525391470696,-0.015530303134418456,-0.019157792127434858,0.5085416168486018,0.5112529671869707,-18.733048600207734,2.662251329576317e-78,5.954410339811316e-78,4.045914311862661e-77
rel_ret_5,15,marche,5,-0.016633149830840306,0.010270231203930969,-3.621423214646069,0.8,-8.346324552439771,-0.016457038355047953,-0.01716853199884431,0.5067783801368384,0.510870917835504,-13.487466284259023,1.8536184521287886e-41,3.293130654313912e-41,2.2376228181722036e-40
clv_15,15,microstructure,6,-0.016298298561167296,0.007577427872460607,-5.268610381035951,1.0,-5.786187739799268,-0.01789903456424999,-0.014146108183605436,0.5053209484399993,0.5072837550517484,-10.39769735211253,2.5399681827562657e-25,4.1049163211641586e-25,2.7892165210305233e-24
stoch_k_5,15,momentum,6,-0.016269335805475165,0.007483181177923693,-5.325485275563493,1.0,-9.636934897037671,-0.01577318642670856,-0.017486601457069633,0.5078075989702344,0.5102225751045264,-17.684725277933357,5.498841911285596e-70,1.1673388972686794e-69,7.931857029865007e-69
taker_imb_5,5,flux,6,-0.016176697669485814,0.010359625855581466,-3.8249117840642315,1.0,-7.308071677694251,-0.01703885973061169,-0.014824525960812546,0.5076067009398294,0.5095538376833276,-16.924810666341767,2.952950549971089e-64,6.0384825532061855e-64,4.1030398628395616e-63
taker_imb_5,10,flux,6,-0.016018627417796392,0.010078038393206321,-3.893363174703512,1.0,-6.448973881227496,-0.016536304366200832,-0.015167310189072402,0.5081534851736166,0.5103937923902251,-14.018210307099475,1.2061817459838898e-44,2.1737304127263626e-44,1.4770105661309544e-43
ret_since_day_open_vol,5,calendrier,6,-0.015899926390146483,0.002922973165978982,-13.324346270769501,1.0,-39.315095638449215,-0.0160190222823102,-0.01596631193245986,0.5087560270265146,0.5114954173717411,-14.402644593779671,4.980082871950768e-47,9.275172932517972e-47,6.302312533244858e-46
lin_slope_240,10,tendance,6,-0.015758786829672022,0.004621233119411515,-8.352962445422758,1.0,-12.55157588682309,-0.01208839258647159,-0.02156042117641016,0.5120694631961398,0.5144243730598886,-10.049498967597755,9.233567946049149e-24,1.473253993939689e-23,1.0010494875095048e-22
skew_240,10,statistique,6,-0.015344349965196855,0.0047839878873768395,-7.85658925863924,1.0,-6.385007676943146,-0.01424278855113884,-0.01660934256311088,0.5085985441362378,0.5114375291745127,-9.99955770417374,1.5307922571455987e-23,2.434688637555381e-23,1.6543269679877092e-22
ret_vol_1,5,momentum,6,-0.01514851237051932,0.006177685864308366,-6.0064766135798715,1.0,-11.674006106281979,-0.014505949970099083,-0.016128688056874934,0.5072981970667823,0.5106701155328255,-26.546689120329177,2.804505997621072e-155,1.4337321477634255e-154,9.741951066471932e-154
taker_imb_60,5,flux,6,-0.015140213638156402,0.006266972644901229,-5.917657553584962,1.0,-9.424131668240603,-0.01608216960862509,-0.013735640426003419,0.5069093702891548,0.5094060432554396,-14.175206469522802,1.3045888624756669e-45,2.3681123916677866e-45,1.6090896110212694e-44
ret_1,5,momentum,6,-0.015040413277824313,0.006065144144806132,-6.074272461075725,1.0,-11.653202233404869,-0.014349963772291535,-0.016145968756134933,0.5072981970667823,0.5101605892072651,-24.730777152619364,4.992066805323306e-135,1.866436917512669e-134,1.2682101846868397e-133
macd_hist_6_13_5,5,tendance,6,-0.0149692047578696,0.009339145200856913,-3.9261530604169597,0.8333333333333334,-6.092288216262294,-0.011241041847508118,-0.021231078941304913,0.5073059004969899,0.5111848088731333,-14.684031117679334,8.159211185340053e-49,1.536753685659912e-48,1.0441963814701013e-47
clv_15,5,microstructure,6,-0.014668803490242915,0.007529417419320616,-4.772093468486993,1.0,-7.2788543397377055,-0.014815432704479672,-0.014536604963237656,0.5063364612200032,0.5082603584916473,-14.10255615151224,3.6625892636736616e-45,6.624394300001822e-45,4.501156315446023e-44
clv_15,10,microstructure,6,-0.01463905223460566,0.007463438190600533,-4.804516012190415,1.0,-5.753677345996654,-0.015753510211364837,-0.013093796196356226,0.5050335131837665,0.5065959793833562,-10.657194073385059,1.6139334370176323e-26,2.642420431195535e-26,1.795476970918853e-25
cvd_z_240,5,flux,6,-0.014518884176580038,0.005283218869054215,-6.731475403281243,1.0,-10.841540100595473,-0.015083144657666114,-0.013782071269087945,0.5059945425767652,0.5093732359520546,-12.917883376560713,3.568226385360942e-38,6.164418686433903e-38,4.1886111914394666e-37
taker_ls_ratio_z_1440,10,derives,6,-0.013500926466608916,0.004226184861431951,-7.825114608645702,1.0,-5.081794474352683,-0.014206042718187461,-0.012299514037325777,0.5065983713204222,0.50838520529941,-11.90464264569954,1.1194182200708643e-32,1.8883115429478215e-32,1.2830735976973586e-31
taker_ls_ratio_log,10,derives,6,-0.013413965096642602,0.004193026169488853,-7.83619481160621,1.0,-5.399566816486209,-0.01447356112252731,-0.011977055125967093,0.5060577794771053,0.5083982318204744,-12.232782709903939,2.0769934854993426e-34,3.551446198754849e-34,2.4131435664220298e-33
bb_width_rel_20,15,volatilite,6,0.013336849510117682,0.0020701920869487947,15.780408147644588,1.0,3.0133640352850732,0.010304169133533034,0.01811427573823231,0.5063855440387441,0.5089804485999719,7.193969349588862,6.293432935885389e-13,9.671809511897485e-13,6.571819927182824e-12
ret_since_day_open,5,calendrier,6,-0.012903376439332375,0.0026514699749893315,-11.920439806429243,1.0,-48.56761254819742,-0.011634084952203992,-0.015498784896676736,0.5088555617723066,0.510840056300088,-10.890022842007545,1.2860801135792336e-27,2.1125447111580198e-27,1.435435986696686e-26
skew_240,5,statistique,6,-0.012448528812440357,0.00279802182306656,-10.897893428648981,1.0,-6.194455923625203,-0.011277372962685729,-0.014022722734955728,0.5080419709090033,0.510151998204358,-11.309833714324505,1.1731163929972806e-29,1.946130175137873e-29,1.3223603142855648e-28
ret_vol_1,10,momentum,6,-0.012393829348495691,0.006260955546617822,-4.848869735122948,1.0,-11.222593580290445,-0.011024916865197423,-0.014792536338416757,0.5054676735120349,0.5088063539792999,-22.2472273435321,1.1998467184432365e-109,3.302874757912426e-109,2.244243760625886e-108
ret_1,10,momentum,6,-0.012195909271466196,0.006113896881491097,-4.886205188512257,1.0,-11.149430490041128,-0.010769854318076455,-0.014828850466440816,0.5054676735120349,0.5084383340047615,-20.398750780996405,1.7154198849117904e-92,4.254581001687163e-92,2.89091096907012e-91
lin_slope_240,5,tendance,6,-0.01192200912170543,0.002818333928155511,-10.361738460174962,1.0,-12.944889669719272,-0.009201641345436344,-0.016299341972450174,0.5093357496876371,0.5112438672034377,-10.644740217327518,1.844981867276362e-26,3.010866174284877e-26,2.0458292006170973e-25
taker_ls_ratio_z_1440,5,derives,6,-0.011789021231948511,0.0060167167951346795,-4.7994757885998505,1.0,-5.005227952665212,-0.010772057719834591,-0.013382631113383281,0.5062028947754357,0.5081781908933182,-12.051072212217175,1.9144326877981993e-33,3.262349580227544e-33,2.216707634119825e-32
taker_ls_ratio_log,5,derives,6,-0.011598308769992391,0.006003877368606146,-4.731931820307009,1.0,-5.26252362893987,-0.010802182510268188,-0.01290610921841469,0.5056603770168406,0.5080764003130892,-12.42949434294033,1.8077420833757236e-35,3.112298226017998e-35,2.1147504482920824e-34
body_ratio,5,microstructure,6,-0.010927544871597588,0.00673482474047087,-3.974403211405585,0.8333333333333334,-8.739026660765127,-0.010249656129998161,-0.012025527457740529,0.5076549040872372,0.5089519504755499,-20.326083563741033,7.560140394994508e-92,1.8476245550693897e-91,1.255427524086458e-90
ret_vol_1,15,momentum,6,-0.010672007097153574,0.005379423002512012,-4.859437881568337,1.0,-11.232320027226782,-0.009491618765441327,-0.012874380557658091,0.5051653757683231,0.5076882685739615,-19.41511231652376,5.751013222586064e-84,1.3216778094108341e-83,8.980562070124368e-83
macd_hist_6_13_5,15,tendance,6,-0.010535354630171164,0.007848866870570567,-3.287894103535937,0.8333333333333334,-4.913154655725267,-0.00872344058362367,-0.014035213925551371,0.5052327429824301,0.5078685938595445,-9.489014771633633,2.3322811509138306e-21,3.651477676899466e-21,2.481113149632667e-20
ret_1,15,momentum,6,-0.010267386020733757,0.005127441339982185,-4.9049526021627985,1.0,-11.163001993030116,-0.009012127609901976,-0.012733347210550416,0.5051653757683231,0.5073709578670553,-17.38525370314212,1.067140601297776e-67,2.2558541824902352e-67,1.5328121848420852e-66
oi_chg_15,15,derives,6,-0.010260391864618345,0.003672489172261901,-6.843512247536253,1.0,-2.37470607950335,-0.00840313315705467,-0.013267746772334556,0.5014687332734176,0.5024793893272149,-5.259910876431745,1.441252395598202e-07,2.1683707213054027e-07,1.473368752586086e-06
bench_ret_1,5,marche,5,-0.010162326381886615,0.00605268765640609,-3.7543078198306707,1.0,-7.499872174556205,-0.009436799522459224,-0.011415561069132794,0.5059860693881189,0.5077505619712641,-15.325837474413865,5.13879298239031e-53,9.902058785298251e-53,6.728270151031128e-52
bb_width_rel_20,10,volatilite,6,0.009827826249205425,0.002447534030071334,9.835679216514242,1.0,2.7332894636072886,0.006940347681190802,0.014471068439209839,0.5057247606287044,0.5079204648025879,6.368904471264028,1.9038313418598924e-10,2.907986287414043e-10,1.9759241751084405e-09
dow_sin,15,calendrier,6,-0.009442350234693364,0.0033348921525027703,-6.935438685862724,1.0,0.3944128400705749,-0.00465926575628212,-0.017587392771249665,0.5071857293431395,0.509304445434614,-0.5064147795683134,0.6125655013249931,0.685034187865673,1.0
oi_chg_15,10,derives,6,-0.00931621008451865,0.003915668855333635,-5.827857739440343,1.0,-2.4884289534313395,-0.007770781695925287,-0.011917867384227577,0.5008606348673313,0.5019249430688687,-5.565406269000272,2.615423383855406e-08,3.9586921912735904e-08,2.6898598650223884e-07
rv_ratio_15_240,15,volatilite,6,0.009262159874157766,0.002411498914071859,9.408076228182502,1.0,1.7365746480546231,0.01120396813963872,0.005880795295094775,0.5016056658336573,0.5031352328188763,4.253721787987107,2.102464949479539e-05,3.116375561210796e-05,0.00021175209239343982
session_asia,15,calendrier,6,-0.00907235210895925,0.001522650397199931,-14.59470504501834,1.0,-1.2688685312129386,-0.006946623886868421,-0.012471808365355564,0.5019160542048801,0.5049319570775319,-3.1080804521464502,0.001883067991807375,0.002606124485899157,0.01770814531456904
is_weekend,15,calendrier,6,0.009023385134679334,0.00330499699569659,6.687657919616559,1.0,,0.005388435119039873,0.015570291029661806,0.5079348034133614,0.5070915424958268,5.190528871700469,2.0969760227198259e-07,3.145464034079739e-07,2.1372860160214875e-06
macd_hist_6_13_5,10,tendance,6,-0.008650081276258851,0.009584667228762953,-2.2106438183740202,0.8333333333333334,-3.8422172455961086,-0.0046025587606128805,-0.015789459360464355,0.502968363787048,0.5049002098809562,-7.931327610609805,2.1681541348413403e-15,3.3422929894015736e-15,2.27102773717919e-14
dow_sin,10,calendrier,6,-0.008474855541179934,0.0025112599597563413,-8.266396968995437,1.0,0.3207363830220813,-0.004486413278911457,-0.015194668746192167,0.5065084803500796,0.5079009314635486,-0.5651870056680262,0.5719465741534862,0.6468289698665836,1.0
taker_imb_1,5,flux,6,-0.008454497988980802,0.006846729930226228,-3.0246856989297384,0.8333333333333334,-5.474570539189734,-0.010140724794995325,-0.005836095629940815,0.5027937904993048,0.5037881803807963,-13.380601745619185,7.850918172462628e-41,1.3898621923688258e-40,9.44386264081363e-40
is_weekend,10,calendrier,6,0.008407118119703917,0.002612087793638229,7.883789224365354,1.0,,0.005083410563853499,0.014315194884373697,0.5074033038021627,0.5062527325740072,5.854212917306829,4.792743029453627e-09,7.276255326534143e-09,4.94408411284001e-08
upper_wick,5,microstructure,6,-0.008371163355604687,0.004653469478014781,-4.406406633070638,1.0,-5.539603310396903,-0.008538877494147033,-0.008066824453440645,0.5032358188255875,0.503855092495229,-13.373646100796291,8.620915819846202e-41,1.5208024034306152e-40,1.0333577732148767e-39
body_ratio,10,microstructure,6,-0.008096984189063716,0.006437047611870278,-3.0811454123805277,0.8333333333333334,-7.8131880406999885,-0.007135414706391184,-0.009769247319118926,0.5053190327894393,0.5068464848568183,-16.089714222011956,3.0122453671007008e-58,5.964960193349609e-58,4.053082746851639e-57
bench_ret_1,10,marche,5,-0.00808990075919848,0.0055806442323435065,-3.241483827969898,0.8,-7.0015455137628475,-0.006518025192971247,-0.010998539407199002,0.5043069133753777,0.5062284838537253,-12.352895815646027,4.6989053782598194e-35,8.062162994890992e-35,5.478094182980447e-34
session_asia,10,calendrier,6,-0.008025499534959199,0.0013350590952426835,-14.724725565814952,1.0,-1.3734044105329133,-0.006513540600442547,-0.010436395813749591,0.5026095823775639,0.5043843725203571,-3.364140016293548,0.0007678257860498108,0.0010959564638488753,0.007446826283734197
rv_ratio_60_1440,15,volatilite,6,0.007642163012098717,0.0031873520212179966,5.873025566739716,1.0,1.8361952263205177,0.00684207786633398,0.00826081729459666,0.5026421788958931,0.5022970123380734,3.6487361884400857,0.00026353355208363856,0.00038159049015578874,0.002592838479856792
upper_wick,10,microstructure,6,-0.007382478982220389,0.0029573580849892767,-6.114682775497174,1.0,-4.723771791168616,-0.008102004988282974,-0.00598020869383007,0.5019707388088777,0.5025565000681699,-11.31425568332806,1.1154492698178474e-29,1.8566115753446562e-29,1.2615340420920434e-28
bb_width_20_2,15,volatilite,6,0.0073590930889043706,0.0018526996297071208,9.72959822975051,1.0,3.194337181115132,0.0039036852596397906,0.013439790871836716,0.5075728500715658,0.5073655359557472,4.090160094037727,4.3107553458235106e-05,6.33339715031548e-05,0.0004303429006537629
oi_chg_60,15,derives,6,-0.007243612841273506,0.004599995053225631,-3.8572118339453474,1.0,-1.7612908575871753,-0.006079290120547522,-0.008779552508701152,0.5004245674781385,0.5012982784943468,-3.410706114459527,0.0006479488982626992,0.0009274925657988923,0.006302144514667208
us_open_window,15,calendrier,6,-0.0071983238391541094,0.005119062486986955,-3.4444237502593604,1.0,-1.352448864450926,-0.0024637018103078555,-0.014917507548807496,0.5014491872742879,0.5012894026467319,-3.255437729912404,0.0011321772072484804,0.001593878677060832,0.010830117816666113
is_weekend,5,calendrier,6,0.007105997862245954,0.0018088046033239464,9.62296803304482,1.0,,0.004677322156432739,0.011286606507248694,0.5059713621400155,0.5050401061487514,6.921049924297753,4.483084476005241e-12,6.868578967824543e-12,4.667075388183742e-11
dow_sin,5,calendrier,6,-0.007024537322908419,0.0016908183647468423,-10.176452112783872,1.0,0.45670044691945083,-0.0038499499138742476,-0.012241078822159947,0.5059212630022508,0.5068724366242118,-0.5285887721744373,0.5970907507429895,0.6722302609488487,1.0
taker_imb_1,10,flux,6,-0.00677184870928972,0.007280856659006494,-2.2782448178767085,0.8333333333333334,-4.313420086946279,-0.007811553358272556,-0.005168633300687533,0.5044619913434314,0.5055862292596148,-10.218561243597133,1.637532399778741e-24,2.6379541231162353e-24,1.7924421952235322e-23
bench_ret_1,15,marche,5,-0.006754794628354775,0.004577017256939037,-3.3000050284173277,0.8,-7.067912648030299,-0.0050891424097999,-0.009957385043410465,0.5043932426672271,0.5056740398173413,-10.444847889428694,1.5470319410637432e-25,2.516438319717322e-25,1.7098744009279294e-24
upper_wick,15,microstructure,6,-0.006713439163584335,0.0024958187757403117,-6.588819881411832,1.0,-4.226682038936958,-0.008044923863937181,-0.004311068283653817,0.5019304081111627,0.5026172491578113,-9.848402378035017,6.964214025234441e-23,1.1041364641273593e-22,7.502407908629078e-22
body_ratio,15,microstructure,6,-0.006588664808580446,0.005789418651349255,-2.7876489573772734,0.8333333333333334,-7.539650270449904,-0.005557259977372286,-0.008515919650906959,0.5050607890034997,0.5059503105610957,-13.553568976125227,7.546962312670492e-42,1.3503671852313987e-41,9.175501198613296e-41
lower_wick,5,microstructure,6,0.00657187574181092,0.0038757511315316543,4.153450950306447,1.0,5.488822194049747,0.006989411864691659,0.006041836216588995,0.5024800238221148,0.5027192029147657,11.088314889505087,1.4295527427029047e-28,2.3559405397834057e-28,1.6008190574432554e-27
hour_sin,15,calendrier,6,-0.00653029963958519,0.00409386165491598,-3.9072893353043456,0.8333333333333334,-1.2718804564145778,-0.00662417808518151,-0.006100223216432874,0.501834260107362,0.5022385632579242,-3.2019971159005443,0.0013647836448841138,0.0019046145016349332,0.012941511637557267
adx_14,15,tendance,6,0.006491930379314944,0.002737973205389409,5.807915447708995,1.0,1.275491585524021,0.0023577927023273187,0.012947402675323265,0.501469802290924,0.5016083710918067,3.1227803105722596,0.0017915141768686266,0.0024862842177595067,0.01689385233116166
taker_imb_1,15,flux,6,-0.006367861713517525,0.00773414238288411,-2.016773312221632,0.8333333333333334,-4.050084235518279,-0.008028302632295184,-0.003850667629998523,0.5042603796692867,0.5053130095030245,-9.140218059588587,6.232652778815927e-20,9.667365455686623e-20,6.568800271230322e-19
oi_chg_5,15,derives,6,-0.006346467245655064,0.004042866480006109,-3.8451941210578875,1.0,-1.7396523645763458,-0.005002188346764483,-0.008614142620066607,0.49991049416660466,0.5008219704958617,-3.8608058370055933,0.00011301368472539331,0.00016507246661055992,0.0011216376047998384
oi_chg_60,10,derives,6,-0.006309719849568955,0.003925980284948207,-3.936747749500853,1.0,-1.8858623927255678,-0.005093513502753164,-0.008047761247722825,0.5005550753688306,0.5009914026601074,-3.60758859214798,0.0003090560266996571,0.00044621633826088825,0.0030319594487569134
dow_cos,15,calendrier,6,0.006277305546582902,0.003085239558421663,4.983793075872809,1.0,-0.24648922818308502,0.00935273489024513,0.0016491533860499392,0.5011731183793124,0.5013102173677829,0.22135566946437998,0.8248155068864866,0.8736417948205704,1.0
rv_ratio_15_240,10,volatilite,6,0.006271499654594806,0.0022551859799803896,6.811843551781838,1.0,1.334251825184566,0.008038638736319876,0.003137534327978919,0.5003680112161657,0.5017301032817851,3.268236160079329,0.0010822002468454694,0.001531588484942317,0.010406867208464057
lower_wick,10,microstructure,6,0.0062597876532791835,0.0035222112385160428,4.353312339997038,1.0,5.286378085457346,0.006263947001625625,0.006468246114876282,0.5036608101068195,0.5040870749565062,9.794345664872415,1.1906581727374463e-22,1.8758482532750333e-22,1.2746050174043816e-21
bb_width_rel_20,5,volatilite,6,0.005991982284552372,0.0017940243402204774,8.181215168544355,1.0,2.519139451953546,0.003190078149870544,0.010522448970168692,0.5021906731144823,0.5032369852601791,5.263991787809351,1.409607487726352e-07,2.1271486486472963e-07,1.4453590985289958e-06
adx_14,10,tendance,6,0.005837935515337258,0.002802825519385211,5.101981220359689,1.0,1.373417530994774,0.0014302218204059712,0.012769547429722356,0.5017475199517945,0.502052927756608,3.331155983612113,0.0008648612540011628,0.0012274659723925851,0.008340409648665477
