market,t_event,t_prev,t0,dP,p_prev,p_event,mid0,phase,delay_first_ms,delay_ask_ms,delay_bid_ms,delay_placebo_ms,delay_50_ms,delay_90_ms,censored_50,censored_90,jump,asset,duration
btc-updown-15m-1790420400,1790420707.5,1790420706.5,1790420707.4564478,-0.054377589824631534,0.4707705022795566,0.41639291245492505,0.365,3,968.8756465911865,1063.6496543884277,968.8756465911865,1238.433599472046,1063.6496543884277,1063.6496543884277,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790420715.5,1790420714.5,1790420715.461408,-0.07505752589684783,0.41600954101452187,0.34095201511767403,0.345,3,258.43095779418945,260.05101203918457,258.43095779418945,2168.5285568237305,-601.5939712524414,260.603666305542,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790420717.5,1790420716.5,1790420717.3589873,-0.07736742632303661,0.3419816886617498,0.2646142623387132,0.255,3,712.50319480896,721.1849689483643,712.50319480896,270.949125289917,721.1849689483643,,False,True,0.05,btc,15m
btc-updown-15m-1790420400,1790420882.299,1790420881.299,1790420882.241871,0.12127239802195011,0.2403095926580341,0.3615819906799842,0.225,3,314.5334720611572,314.5334720611572,315.4168128967285,,408.7095260620117,408.7095260620117,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790420929.799,1790420928.799,1790420929.7085524,-0.05358363128141358,0.5007162246478625,0.4471325933664489,0.425,3,303.8368225097656,303.8368225097656,303.8368225097656,,307.1603775024414,308.2153797149658,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790421004.799,1790421003.799,1790421004.7299895,-0.11818276337511235,0.42391670898816747,0.3057339456130551,0.295,3,236.89961433410645,237.07342147827148,236.89961433410645,,240.5412197113037,948.0695724487305,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790421040.999,1790421039.999,1790421040.9367383,-0.07564017289001201,0.2871473713023814,0.21150719841236937,0.265,3,381.76655769348145,382.4796676635742,381.76655769348145,,393.73302459716797,465.7771587371826,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790421201.199,1790421200.199,1790421201.1415408,0.05593912165239569,0.068060078227951,0.12399919988034669,0.08499999999999999,3,319.57507133483887,319.57507133483887,330.826997756958,,331.07447624206543,333.7256908416748,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790421216.599,1790421215.599,1790421216.5943122,0.05762778015348047,0.11757180681092438,0.17519958696440485,0.195,3,151.30376815795898,151.30376815795898,151.30376815795898,302.4098873138428,182.47747421264648,3806.460380554199,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790421220.299,1790421219.299,1790421220.2899287,0.12190662725727885,0.16826478484026963,0.2901714120975485,0.175,3,99.26986694335938,99.26986694335938,99.46584701538086,,110.84389686584473,110.97025871276855,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790421231.199,1790421230.199,1790421231.1425838,0.11162188133886591,0.26390073840880673,0.37552261974767265,0.315,3,252.2871494293213,252.2871494293213,252.70342826843262,,258.9561939239502,258.9561939239502,False,False,0.05,btc,15m
btc-updown-15m-1790420400,1790421233.199,1790421232.199,1790421233.0952828,0.24166538476578037,0.3738777629078178,0.6155431476735982,0.735,3,166.89372062683105,166.89372062683105,166.89372062683105,1299.5882034301758,,,True,True,0.05,btc,15m
btc-updown-15m-1790420400,1790420462.7,1790420461.7,1790420462.616779,-0.1162313155253053,0.5730934105446711,0.4568620950193658,0.595,3,214.62559700012207,214.62559700012207,214.62559700012207,,233.60848426818848,597.4199771881104,False,False,0.1,btc,15m
btc-updown-15m-1790420400,1790420469.4,1790420468.4,1790420469.1478052,-0.1308139943316921,0.45424634502818206,0.32343235069648996,0.415,3,0.47850608825683594,9.785890579223633,0.47850608825683594,607.0711612701416,435.24742126464844,7623.231410980225,False,False,0.1,btc,15m
btc-updown-15m-1790420400,1790420504.0,1790420503.0,1790420503.4365978,0.10159787885284138,0.2252482663577397,0.3268461452105811,0.295,3,103.21974754333496,103.21974754333496,106.62484169006348,2780.6482315063477,178.29108238220215,1775.5706310272217,False,False,0.1,btc,15m
btc-updown-15m-1790420400,1790420698.7,1790420697.7,1790420698.6949472,0.12176708853618629,0.3789406579754568,0.5007077465116431,0.365,3,220.70837020874023,220.70837020874023,220.9796905517578,,247.79725074768066,,False,True,0.1,btc,15m
btc-updown-15m-1790420400,1790420882.299,1790420881.299,1790420882.241871,0.12127239802195011,0.2403095926580341,0.3615819906799842,0.225,3,314.5334720611572,314.5334720611572,315.4168128967285,,408.7095260620117,408.7095260620117,False,False,0.1,btc,15m
btc-updown-15m-1790420400,1790421004.799,1790421003.799,1790421004.7299895,-0.11818276337511235,0.42391670898816747,0.3057339456130551,0.295,3,236.89961433410645,237.07342147827148,236.89961433410645,,240.5412197113037,948.0695724487305,False,False,0.1,btc,15m
btc-updown-15m-1790420400,1790421220.299,1790421219.299,1790421220.2899287,0.12190662725727885,0.16826478484026963,0.2901714120975485,0.175,3,99.26986694335938,99.26986694335938,99.46584701538086,,110.84389686584473,110.97025871276855,False,False,0.1,btc,15m
btc-updown-15m-1790420400,1790421231.199,1790421230.199,1790421231.1425838,0.11162188133886591,0.26390073840880673,0.37552261974767265,0.315,3,252.2871494293213,252.2871494293213,252.70342826843262,,258.9561939239502,258.9561939239502,False,False,0.1,btc,15m
btc-updown-15m-1790420400,1790421233.199,1790421232.199,1790421233.0952828,0.24166538476578037,0.3738777629078178,0.6155431476735982,0.735,3,166.89372062683105,166.89372062683105,166.89372062683105,1299.5882034301758,,,True,True,0.1,btc,15m
btc-updown-5m-1790418900,1790418866.4,1790418865.4,1790418866.321292,-0.07800930917098259,0.5000000000044269,0.4219906908334443,0.485,2,24.52564239501953,108.42633247375488,24.52564239501953,,359.4508171081543,12001.465797424316,False,False,0.05,btc,5m
btc-updown-5m-1790418900,1790418888.9,1790418887.9,1790418888.8140266,-0.08177824887457441,0.417940267672894,0.3361620187983196,0.395,2,218.77670288085938,232.07521438598633,218.77670288085938,,234.4350814819336,465.64269065856934,False,False,0.05,btc,5m
btc-updown-5m-1790418900,1790419175.4,1790419174.4,1790419175.3266869,0.14827618706628062,0.005565861902185637,0.15384204896846626,0.015,4,267.17257499694824,267.17257499694824,295.6724166870117,,295.6724166870117,497.4806308746338,False,False,0.05,btc,5m
btc-updown-5m-1790418900,1790419175.4,1790419174.4,1790419175.3266869,0.14827618706628062,0.005565861902185637,0.15384204896846626,0.015,4,267.17257499694824,267.17257499694824,295.6724166870117,,295.6724166870117,497.4806308746338,False,False,0.1,btc,5m
btc-updown-5m-1790419200,1790419175.3,1790419174.3,1790419175.2819464,0.07689023474615453,0.5015398929447118,0.5784301276908663,0.505,2,717.3736095428467,717.3736095428467,722.5437164306641,,720.7400798797607,722.5437164306641,False,False,0.05,btc,5m
btc-updown-5m-1790419200,1790419199.2,1790419198.2,1790419199.1658897,-0.24698557509500407,0.6250582601976118,0.3780726851026077,0.635,2,73.81415367126465,207.35716819763184,73.81415367126465,2870.767831802368,273.9076614379883,412.9190444946289,False,False,0.05,btc,5m
btc-updown-5m-1790419200,1790419206.9,1790419205.9,1790419206.8352942,0.1488924828083827,0.38851979223667804,0.5374122750450607,0.385,3,355.2391529083252,355.2391529083252,418.20693016052246,,418.20693016052246,523.3116149902344,False,False,0.05,btc,5m
btc-updown-5m-1790419200,1790419257.5,1790419256.5,1790419257.4753609,0.06544817353575394,0.6295374366357986,0.6949856101715526,0.765,3,135.58053970336914,135.58053970336914,136.78216934204102,1801.0108470916748,421.0929870605469,,False,True,0.05,btc,5m
btc-updown-5m-1790419200,1790419321.7,1790419320.7,1790419321.6125166,0.06459974071764751,0.7477081020451479,0.8123078427627954,0.865,3,829.4246196746826,829.4246196746826,942.7757263183594,1228.351354598999,1069.3392753601074,1508.8579654693604,False,False,0.05,btc,5m
btc-updown-5m-1790419200,1790419329.9,1790419328.9,1790419329.8714123,0.05088238913918586,0.8312577725465031,0.882140161685689,0.935,3,4006.6566467285156,4006.6566467285156,4007.145881652832,1579.8861980438232,7503.437519073486,,False,True,0.05,btc,5m
btc-updown-5m-1790419200,1790419398.4,1790419397.4,1790419398.3779242,-0.08207493100518248,0.9199359541490697,0.8378610231438872,0.955,3,85.5865478515625,149.69944953918457,85.5865478515625,,323.2452869415283,323.2452869415283,False,False,0.05,btc,5m
btc-updown-5m-1790419200,1790419418.5,1790419417.5,1790419418.4789066,-0.06941112161021845,0.8792907876813423,0.8098796660711238,0.895,3,352.13208198547363,353.55091094970703,352.13208198547363,2347.529411315918,-421.738862991333,354.77757453918457,False,False,0.05,btc,5m
btc-updown-5m-1790419200,1790419424.8,1790419423.8,1790419424.787419,-0.06692598772294756,0.6715520130929211,0.6046260253699736,0.645,3,345.98660469055176,345.98660469055176,345.98660469055176,521.2209224700928,573.2693672180176,596.6339111328125,False,False,0.05,btc,5m
btc-updown-5m-1790419200,1790419465.9,1790419464.9,1790419465.8216474,0.06782905588948185,0.7512967852000485,0.8191258410895303,0.985,4,3669.5964336395264,,3669.5964336395264,,,,True,True,0.05,btc,5m
btc-updown-5m-1790419200,1790419475.2,1790419474.2,1790419475.1471155,0.08374588792660953,0.8622084392959956,0.9459543272226051,,4,,,,,,,True,True,0.05,btc,5m
btc-updown-5m-1790419200,1790419175.4,1790419174.4,1790419175.2829545,0.12861846175357772,0.5015399862242702,0.6301584479778479,0.505,2,716.3655757904053,716.3655757904053,721.5356826782227,,721.5356826782227,1057.4495792388916,False,False,0.1,btc,5m
btc-updown-5m-1790419200,1790419199.2,1790419198.2,1790419199.1658897,-0.24698557509500407,0.6250582601976118,0.3780726851026077,0.635,2,73.81415367126465,207.35716819763184,73.81415367126465,2870.767831802368,273.9076614379883,412.9190444946289,False,False,0.1,btc,5m
btc-updown-5m-1790419200,1790419206.9,1790419205.9,1790419206.8352942,0.1488924828083827,0.38851979223667804,0.5374122750450607,0.385,3,355.2391529083252,355.2391529083252,418.20693016052246,,418.20693016052246,523.3116149902344,False,False,0.1,btc,5m
btc-updown-5m-1790419200,1790419418.8,1790419417.8,1790419418.7187915,-0.2143067625431072,0.8800670195958418,0.6657602570527346,0.895,3,112.24722862243652,113.66605758666992,112.24722862243652,2107.644557952881,115.52214622497559,531.4812660217285,False,False,0.1,btc,5m
btc-updown-5m-1790419500,1790419486.3,1790419485.3,1790419486.2524014,0.05807831622256654,0.5593975846645487,0.6174759008871152,0.565,2,61.38134002685547,310.26554107666016,61.38134002685547,976.2082099914551,4310.694217681885,4950.807571411133,False,False,0.05,btc,5m
btc-updown-5m-1790419500,1790419544.8,1790419543.8,1790419544.7772453,0.10424175824520765,0.6864701257409264,0.790711883986134,0.735,3,74.19705390930176,74.19705390930176,74.19705390930176,,727.5490760803223,5331.770420074463,False,False,0.05,btc,5m
btc-updown-5m-1790419500,1790419708.8,1790419707.8,1790419708.6429057,-0.054526937736274705,0.9610576769141925,0.9065307391779178,0.875,3,234.35091972351074,245.39875984191895,234.35091972351074,,545.8991527557373,554.2373657226562,False,False,0.05,btc,5m
btc-updown-5m-1790419500,1790419712.2,1790419711.2,1790419712.1351483,-0.07067495299774151,0.8807483902713602,0.8100734372736187,0.705,3,324.15318489074707,324.15318489074707,324.15318489074707,53.656578063964844,346.8747138977051,,False,True,0.05,btc,5m
btc-updown-5m-1790419500,1790419544.8,1790419543.8,1790419544.7772453,0.10424175824520765,0.6864701257409264,0.790711883986134,0.735,3,74.19705390930176,74.19705390930176,74.19705390930176,,727.5490760803223,5331.770420074463,False,False,0.1,btc,5m
btc-updown-5m-1790419800,1790419858.2,1790419857.2,1790419858.13517,0.22534304812454153,0.5000000000026811,0.7253430481272226,0.585,3,423.9678382873535,423.9678382873535,423.9678382873535,2377.434253692627,596.5559482574463,1305.5670261383057,False,False,0.05,btc,5m
btc-updown-5m-1790419800,1790420040.4,1790420039.4,1790420040.350081,-0.12268447956466133,0.9007689486678023,0.778084469103141,0.725,4,343.7812328338623,444.86308097839355,343.7812328338623,,434.27276611328125,644.3068981170654,False,False,0.05,btc,5m
btc-updown-5m-1790419800,1790420042.4,1790420041.4,1790420041.9643073,-0.2663140713659693,0.7814050473800676,0.5150909760140983,0.38,4,111.59610748291016,111.91439628601074,111.59610748291016,1792.9465770721436,279.1178226470947,296.0493564605713,False,False,0.05,btc,5m
btc-updown-5m-1790419800,1790420089.2,1790420088.2,1790420089.1676204,-0.095040439232081,0.5118106913257174,0.41677025209363644,0.015,4,437.18409538269043,437.18409538269043,,,,,True,True,0.05,btc,5m
btc-updown-5m-1790419800,1790419858.2,1790419857.2,1790419858.13517,0.22534304812454153,0.5000000000026811,0.7253430481272226,0.585,3,423.9678382873535,423.9678382873535,423.9678382873535,2377.434253692627,596.5559482574463,1305.5670261383057,False,False,0.1,btc,5m
btc-updown-5m-1790419800,1790420040.4,1790420039.4,1790420040.350081,-0.12268447956466133,0.9007689486678023,0.778084469103141,0.725,4,343.7812328338623,444.86308097839355,343.7812328338623,,434.27276611328125,644.3068981170654,False,False,0.1,btc,5m
btc-updown-5m-1790419800,1790420042.4,1790420041.4,1790420041.9643073,-0.2663140713659693,0.7814050473800676,0.5150909760140983,0.38,4,111.59610748291016,111.91439628601074,111.59610748291016,1792.9465770721436,279.1178226470947,296.0493564605713,False,False,0.1,btc,5m
btc-updown-5m-1790420100,1790420089.2,1790420088.2,1790420089.1676204,-0.05410523126574912,0.4941746333676954,0.4400694021019463,0.5,2,32.10616111755371,32.10616111755371,1500.7588863372803,,1515.8507823944092,2824.9847888946533,False,False,0.05,btc,5m
btc-updown-5m-1790420100,1790420133.3,1790420132.3,1790420133.2465699,-0.0745578881065394,0.3514980033718965,0.2769401152653571,0.255,3,121.22368812561035,121.38867378234863,121.22368812561035,2379.5855045318604,121.38867378234863,295.15719413757324,False,False,0.05,btc,5m
btc-updown-5m-1790420100,1790420142.1,1790420141.1,1790420142.0078192,-0.0642784333487979,0.27482131723040687,0.21054288388160897,0.175,3,988.156795501709,991.9247627258301,988.156795501709,1846.0373878479004,-159.4541072845459,,False,True,0.05,btc,5m
btc-updown-5m-1790420100,1790420155.1,1790420154.1,1790420155.04867,0.09214052944052353,0.25360407839150834,0.34574460783203187,0.385,3,483.14809799194336,483.14809799194336,513.019323348999,,513.4599208831787,554.3990135192871,False,False,0.05,btc,5m
btc-updown-5m-1790420100,1790420157.4,1790420156.4,1790420157.3487577,0.0637733751445731,0.34759796132996756,0.41137133647454066,0.485,3,140.641450881958,140.641450881958,140.641450881958,1183.0604076385498,-194.1373348236084,140.641450881958,False,False,0.05,btc,5m
btc-updown-5m-1790420100,1790420161.5,1790420160.5,1790420161.4082778,0.16810270419384515,0.4111307705470109,0.5792334747408561,0.585,3,242.39802360534668,242.39802360534668,242.39802360534668,,1768.3970928192139,10298.85721206665,False,False,0.05,btc,5m
btc-updown-5m-1790420100,1790420171.4,1790420170.4,1790420171.3981726,0.07032714442002597,0.6422752859860696,0.7126024304060956,0.705,3,69.01216506958008,69.01216506958008,69.01216506958008,,309.279203414917,5272.044897079468,False,False,0.05,btc,5m
btc-updown-5m-1790420100,1790420182.6,1790420181.6,1790420182.561877,0.07269226222284275,0.7629778305684416,0.8356700927912843,0.775,3,107.0868968963623,109.97843742370605,107.0868968963623,2984.593391418457,171.02599143981934,176.682710647583,False,False,0.05,btc,5m
btc-updown-5m-1790420100,1790420161.5,1790420160.5,1790420161.4082778,0.16810270419384515,0.4111307705470109,0.5792334747408561,0.585,3,242.39802360534668,242.39802360534668,242.39802360534668,,1768.3970928192139,10298.85721206665,False,False,0.1,btc,5m
btc-updown-5m-1790420100,1790420183.0,1790420182.0,1790420182.561877,0.10320121708257668,0.763346170139692,0.8665473872222687,0.775,3,107.0868968963623,109.97843742370605,107.0868968963623,2984.593391418457,171.02599143981934,240.10443687438965,False,False,0.1,btc,5m
btc-updown-5m-1790420400,1790420460.5,1790420459.5,1790420460.404793,0.05307965051682506,0.5900605707041698,0.6431402212209949,0.685,3,281.6658020019531,281.6658020019531,281.8276882171631,,281.6658020019531,283.60915184020996,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420462.7,1790420461.7,1790420462.616779,-0.22851455916576852,0.6430311735029088,0.4145166143371403,0.745,3,445.48583030700684,445.48583030700684,445.48583030700684,2579.5350074768066,450.70409774780273,512.7148628234863,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420469.0,1790420468.0,1790420468.9423423,-0.10098257808751476,0.4084124399994129,0.30742986191189814,0.315,3,239.02487754821777,239.43853378295898,239.02487754821777,567.3325061798096,292.2382354736328,301.73778533935547,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420476.5,1790420475.5,1790420476.473796,-0.08746054548721571,0.1415334768306673,0.0540729313434516,0.10500000000000001,3,143.30124855041504,151.1983871459961,143.30124855041504,1288.4387969970703,10310.449838638306,,False,True,0.05,btc,5m
btc-updown-5m-1790420400,1790420503.5,1790420502.5,1790420503.4365978,0.09856464603749192,0.05032026678165803,0.14888491281914995,0.095,3,96.24195098876953,96.50683403015137,96.24195098876953,2992.950677871704,107.13601112365723,276.72719955444336,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420505.5,1790420504.5,1790420504.9686925,0.08363006665140049,0.16279746593243388,0.24642753258383437,0.215,3,86.74883842468262,86.74883842468262,87.00990676879883,1458.67919921875,188.94362449645996,218.71709823608398,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420574.6,1790420573.6,1790420574.5847678,0.0965079608996261,0.1718377112752526,0.2683456721748787,0.295,3,203.31692695617676,203.31692695617676,203.88197898864746,,396.4674472808838,525.5329608917236,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420594.1,1790420593.1,1790420594.0625896,0.2581934626446389,0.24349005199658186,0.5016835146412207,0.28500000000000003,3,306.7655563354492,306.7655563354492,306.7655563354492,,363.30580711364746,4399.27864074707,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420601.3,1790420600.3,1790420601.2893674,0.270091948699423,0.5021977020280103,0.7722896507274333,0.725,3,176.03087425231934,176.03087425231934,176.2075424194336,172.5008487701416,,,True,True,0.05,btc,5m
btc-updown-5m-1790420400,1790420609.8,1790420608.8,1790420609.7178605,-0.12723622832708215,0.7800975936211514,0.6528613652940692,0.695,3,1172.9719638824463,1206.0511112213135,1172.9719638824463,82.6718807220459,1172.9719638824463,1173.9938259124756,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420615.2,1790420614.2,1790420615.1909335,-0.13875027809845408,0.6584870392216212,0.5197367611231671,0.485,3,244.99154090881348,246.53959274291992,244.99154090881348,2314.4917488098145,246.53959274291992,442.92140007019043,False,False,0.05,btc,5m
btc-updown-5m-1790420400,1790420622.6,1790420621.6,1790420622.5021741,-0.15111182843775273,0.3724701831919808,0.22135835475422805,0.125,3,106.61101341247559,106.61101341247559,106.61101341247559,887.1376514434814,18118.202209472656,,False,True,0.05,btc,5m
btc-updown-5m-1790420400,1790420462.7,1790420461.7,1790420462.616779,-0.22851455916576852,0.6430311735029088,0.4145166143371403,0.745,3,445.48583030700684,445.48583030700684,445.48583030700684,2579.5350074768066,450.70409774780273,512.7148628234863,False,False,0.1,btc,5m
btc-updown-5m-1790420400,1790420469.0,1790420468.0,1790420468.9423423,-0.10098257808751476,0.4084124399994129,0.30742986191189814,0.315,3,239.02487754821777,239.43853378295898,239.02487754821777,567.3325061798096,292.2382354736328,301.73778533935547,False,False,0.1,btc,5m
btc-updown-5m-1790420400,1790420504.0,1790420503.0,1790420503.4365978,0.11322094859648912,0.0499586982332672,0.16317964682975633,0.095,3,96.24195098876953,96.50683403015137,96.24195098876953,2992.950677871704,124.22037124633789,348.63972663879395,False,False,0.1,btc,5m
btc-updown-5m-1790420400,1790420594.1,1790420593.1,1790420594.0625896,0.2581934626446389,0.24349005199658186,0.5016835146412207,0.28500000000000003,3,306.7655563354492,306.7655563354492,306.7655563354492,,363.30580711364746,4399.27864074707,False,False,0.1,btc,5m
btc-updown-5m-1790420400,1790420601.3,1790420600.3,1790420601.2893674,0.270091948699423,0.5021977020280103,0.7722896507274333,0.725,3,176.03087425231934,176.03087425231934,176.2075424194336,172.5008487701416,,,True,True,0.1,btc,5m
btc-updown-5m-1790420400,1790420609.8,1790420608.8,1790420609.7178605,-0.12723622832708215,0.7800975936211514,0.6528613652940692,0.695,3,1172.9719638824463,1206.0511112213135,1172.9719638824463,82.6718807220459,1172.9719638824463,1173.9938259124756,False,False,0.1,btc,5m
btc-updown-5m-1790420400,1790420615.2,1790420614.2,1790420615.1909335,-0.13875027809845408,0.6584870392216212,0.5197367611231671,0.485,3,244.99154090881348,246.53959274291992,244.99154090881348,2314.4917488098145,246.53959274291992,442.92140007019043,False,False,0.1,btc,5m
btc-updown-5m-1790420400,1790420622.6,1790420621.6,1790420622.5021741,-0.15111182843775273,0.3724701831919808,0.22135835475422805,0.125,3,106.61101341247559,106.61101341247559,106.61101341247559,887.1376514434814,18118.202209472656,,False,True,0.1,btc,5m
btc-updown-5m-1790420700,1790420698.7,1790420697.7,1790420698.6949472,0.17517095986373832,0.46150760052979767,0.636678560393536,0.45499999999999996,2,86.30704879760742,236.64522171020508,86.30704879760742,,265.4292583465576,450.8247375488281,False,False,0.05,btc,5m
btc-updown-5m-1790420700,1790420707.5,1790420706.5,1790420707.4564478,-0.08010221644365378,0.5889237290339517,0.508821512590298,0.495,3,1103.4278869628906,1106.966495513916,1103.4278869628906,43.93482208251953,1106.966495513916,1702.1658420562744,False,False,0.05,btc,5m
btc-updown-5m-1790420700,1790420715.5,1790420714.5,1790420715.461408,-0.11644408648405574,0.5080963245563207,0.39165223807226496,0.425,3,287.4774932861328,319.67973709106445,287.4774932861328,2278.0070304870605,288.1054878234863,455.4464817047119,False,False,0.05,btc,5m
btc-updown-5m-1790420700,1790420717.5,1790420716.5,1790420717.3589873,-0.11990478513676384,0.39225428930291717,0.27234950416615333,0.305,3,543.1826114654541,550.3926277160645,543.1826114654541,373.28457832336426,550.3926277160645,6361.652851104736,False,False,0.05,btc,5m
btc-updown-5m-1790420700,1790420793.7,1790420792.7,1790420793.6910958,0.0659185307412471,0.16124027319634254,0.22715880393758964,0.185,3,57.00969696044922,57.00969696044922,76.99704170227051,,230.33642768859863,275.7401466369629,False,False,0.05,btc,5m
btc-updown-5m-1790420700,1790420882.3,1790420881.3,1790420882.241871,0.2592124985418809,0.1801612289318849,0.4393737274737658,0.14500000000000002,3,1119.370460510254,1119.370460510254,1119.370460510254,1732.2769165039062,1227.4198532104492,1279.2375087738037,False,False,0.05,btc,5m
btc-updown-5m-1790420700,1790420884.3,1790420883.3,1790420883.5538769,0.06552842955188098,0.6433719975430509,0.7089004270949318,0.155,3,170.76587677001953,318.78185272216797,170.76587677001953,420.2711582183838,-192.63529777526855,-192.63529777526855,False,False,0.05,btc,5m
btc-updown-5m-1790420700,1790420929.8,1790420928.8,1790420929.7085524,-0.13483544444501683,0.8064898541436687,0.6716544096986519,0.715,3,114.56632614135742,118.04914474487305,114.56632614135742,573.8170146942139,409.5618724822998,591.7720794677734,False,False,0.05,btc,5m
btc-updown-5m-1790420700,1790420698.7,1790420697.7,1790420698.6949472,0.17517095986373832,0.46150760052979767,0.636678560393536,0.45499999999999996,2,86.30704879760742,236.64522171020508,86.30704879760742,,265.4292583465576,450.8247375488281,False,False,0.1,btc,5m
btc-updown-5m-1790420700,1790420715.5,1790420714.5,1790420715.461408,-0.11644408648405574,0.5080963245563207,0.39165223807226496,0.425,3,287.4774932861328,319.67973709106445,287.4774932861328,2278.0070304870605,288.1054878234863,455.4464817047119,False,False,0.1,btc,5m
btc-updown-5m-1790420700,1790420717.5,1790420716.5,1790420717.3589873,-0.11990478513676384,0.39225428930291717,0.27234950416615333,0.305,3,543.1826114654541,550.3926277160645,543.1826114654541,373.28457832336426,550.3926277160645,6361.652851104736,False,False,0.1,btc,5m
btc-updown-5m-1790420700,1790420882.3,1790420881.3,1790420882.241871,0.2592124985418809,0.1801612289318849,0.4393737274737658,0.14500000000000002,3,1119.370460510254,1119.370460510254,1119.370460510254,1732.2769165039062,1227.4198532104492,1279.2375087738037,False,False,0.1,btc,5m
btc-updown-5m-1790420700,1790420929.8,1790420928.8,1790420929.7085524,-0.13483544444501683,0.8064898541436687,0.6716544096986519,0.715,3,114.56632614135742,118.04914474487305,114.56632614135742,573.8170146942139,409.5618724822998,591.7720794677734,False,False,0.1,btc,5m
btc-updown-5m-1790421000,1790421004.8,1790421003.8,1790421004.7299895,-0.12385195269350796,0.499999999993273,0.37614804729976503,0.435,3,37.59312629699707,50.5070686340332,37.59312629699707,2406.527280807495,227.7817726135254,263.49878311157227,False,False,0.05,btc,5m
btc-updown-5m-1790421000,1790421041.0,1790421040.0,1790421040.9366744,-0.08221433193843869,0.3604603299820926,0.2782459980436539,0.375,3,234.7416877746582,243.12472343444824,234.7416877746582,2104.9418449401855,474.42173957824707,474.42173957824707,False,False,0.05,btc,5m
btc-updown-5m-1790421000,1790421201.2,1790421200.2,1790421201.1415408,0.08979694255370285,0.1416712532986487,0.23146819585235157,0.175,3,531.3866138458252,531.3866138458252,608.7815761566162,,596.2865352630615,616.9981956481934,False,False,0.05,btc,5m
btc-updown-5m-1790421000,1790421216.6,1790421215.6,1790421216.5943122,0.08733039971355122,0.24017699037951457,0.3275073900930658,0.395,3,321.8414783477783,321.8414783477783,322.22533226013184,756.9398880004883,710.3345394134521,3932.278633117676,False,False,0.05,btc,5m
btc-updown-5m-1790421000,1790421220.3,1790421219.3,1790421220.2899287,0.15906296097284833,0.322817151376109,0.48188011234895733,0.405,3,186.74969673156738,186.74969673156738,186.74969673156738,14.718055725097656,236.6621494293213,236.6621494293213,False,False,0.05,btc,5m
btc-updown-5m-1790421000,1790421231.2,1790421230.2,1790421231.1425838,0.12781683797894527,0.4793100903569628,0.6071269283359081,0.795,3,16.984939575195312,412.4925136566162,16.984939575195312,78.89056205749512,413.7120246887207,617.7411079406738,False,False,0.05,btc,5m
btc-updown-5m-1790421000,1790421233.2,1790421232.2,1790421233.0952828,0.20779149592498936,0.6085555917934056,0.8163470877183949,0.925,3,5023.682117462158,5023.682117462158,5024.973392486572,1459.7935676574707,,,True,True,0.05,btc,5m
btc-updown-5m-1790421000,1790421004.8,1790421003.8,1790421004.7299895,-0.12385195269350796,0.499999999993273,0.37614804729976503,0.435,3,37.59312629699707,50.5070686340332,37.59312629699707,2406.527280807495,227.7817726135254,263.49878311157227,False,False,0.1,btc,5m
btc-updown-5m-1790421000,1790421220.3,1790421219.3,1790421220.2899287,0.15906296097284833,0.322817151376109,0.48188011234895733,0.405,3,186.74969673156738,186.74969673156738,186.74969673156738,14.718055725097656,236.6621494293213,236.6621494293213,False,False,0.1,btc,5m
btc-updown-5m-1790421000,1790421231.2,1790421230.2,1790421231.1425838,0.12781683797894527,0.4793100903569628,0.6071269283359081,0.795,3,16.984939575195312,412.4925136566162,16.984939575195312,78.89056205749512,413.7120246887207,617.7411079406738,False,False,0.1,btc,5m
btc-updown-5m-1790421000,1790421233.2,1790421232.2,1790421233.0952828,0.20779149592498936,0.6085555917934056,0.8163470877183949,0.925,3,5023.682117462158,5023.682117462158,5024.973392486572,1459.7935676574707,,,True,True,0.1,btc,5m
btc-updown-5m-1790421300,1790421299.4,1790421298.4,1790421299.3595755,-0.1291095653100155,0.5000000000036154,0.37089043469359995,0.435,3,62.15023994445801,67.97671318054199,62.15023994445801,2631.6723823547363,436.68627738952637,473.2861518859863,False,False,0.05,btc,5m
btc-updown-5m-1790421300,1790421354.8,1790421353.8,1790421354.7584934,0.07529762830292663,0.35570633523374884,0.43100396353667547,0.455,3,253.96466255187988,253.96466255187988,259.10019874572754,,375.4758834838867,15793.278694152832,False,False,0.05,btc,5m
