margin,trigger,latency_ms,market,n_opp,n_filled,shares,pnl,markout
0.02,carnet,1000,btc-updown-5m-1790420100,19,14,597.85,-140.96777546999996,-22.82702547
0.02,carnet,1000,btc-updown-5m-1790420400,41,38,1900.0,-272.67975000000007,-273.67975
0.02,carnet,1000,btc-updown-5m-1790420700,39,36,1721.34,147.56750522000004,-42.282394780000025
0.02,carnet,1000,btc-updown-5m-1790421000,35,34,1507.33,-800.87437428,-63.81987427999999
0.02,carnet,1000,btc-updown-5m-1790421300,27,25,819.63,-71.40029374999997,-26.187543749999985
0.02,carnet,1000,btc-updown-5m-1790421600,15,14,644.6,,-33.729144999999995
0.02,carnet,1000,eth-updown-5m-1790418900,52,31,994.18,-344.35288276,-11.722582760000012
0.02,carnet,1000,eth-updown-5m-1790419200,125,111,4709.19,91.71959401000004,35.540644009999966
0.02,carnet,1000,eth-updown-5m-1790419500,19,12,510.7,16.0152329,13.920832899999999
0.02,carnet,1000,eth-updown-5m-1790419800,64,49,1866.92,-123.32146920000001,-43.038369200000005
0.02,carnet,1000,eth-updown-5m-1790420100,32,26,1061.51,390.14494604,-21.74700396
0.02,carnet,1000,eth-updown-5m-1790420400,63,55,2146.49,460.20428570999985,200.07343570999996
0.02,carnet,1000,eth-updown-5m-1790420700,66,57,2351.43,573.2795480400001,227.31409804
0.02,carnet,1000,eth-updown-5m-1790421000,42,26,1211.59,-324.15274868,17.17530131999999
0.02,carnet,1000,eth-updown-5m-1790421300,44,33,1227.73,-260.75445320000006,0.5597967999999387
0.02,carnet,1000,eth-updown-5m-1790421600,11,11,530.0,-88.62684000000002,-10.476840000000008
0.02,carnet,2000,btc-updown-15m-1790419500,27,16,758.92,-89.33530176,-78.56270176
0.02,carnet,2000,btc-updown-15m-1790420400,113,90,4179.28,-1112.02830196,-278.37470196000004
0.02,carnet,2000,btc-updown-5m-1790418900,41,30,1215.16,-24.01321192000001,-66.78801192000002
0.02,carnet,2000,btc-updown-5m-1790419200,27,12,540.98,-44.327671460000005,28.05962853999999
0.02,carnet,2000,btc-updown-5m-1790419500,23,23,950.0,-30.476764999999993,-15.476764999999983
0.02,carnet,2000,btc-updown-5m-1790419800,32,24,1120.23,65.49377616000001,-70.25097384
0.02,carnet,2000,btc-updown-5m-1790420100,19,14,695.0,-195.88368500000004,-54.908685
0.02,carnet,2000,btc-updown-5m-1790420400,41,38,1734.02,-271.12411046,-283.69061046
0.02,carnet,2000,btc-updown-5m-1790420700,39,36,1503.2,198.2762176,-29.023782400000012
0.02,carnet,2000,btc-updown-5m-1790421000,35,31,1392.3,-699.2143355000002,-22.006835499999973
0.02,carnet,2000,btc-updown-5m-1790421300,27,23,733.39,-90.59578175000003,-28.715031750000026
0.02,carnet,2000,btc-updown-5m-1790421600,15,14,700.0,,-46.53005
0.02,carnet,2000,eth-updown-5m-1790418900,52,30,1002.39,-363.23571162999997,-4.175961630000009
0.02,carnet,2000,eth-updown-5m-1790419200,125,101,3454.34,4.214744910000008,102.80914490999994
0.02,carnet,2000,eth-updown-5m-1790419500,19,11,415.69,13.634099379999997,19.158849379999996
0.02,carnet,2000,eth-updown-5m-1790419800,64,50,1836.76,-176.60422032000002,20.341779679999966
0.02,carnet,2000,eth-updown-5m-1790420100,32,25,852.31,218.32588217999998,-7.470867819999999
0.02,carnet,2000,eth-updown-5m-1790420400,63,50,1625.3799999999999,170.63580125999997,115.02890125999998
0.02,carnet,2000,eth-updown-5m-1790420700,66,53,1996.83,505.47562076,198.05147075999997
0.02,carnet,2000,eth-updown-5m-1790421000,42,19,869.0,-191.04155000000003,37.51344999999999
0.02,carnet,2000,eth-updown-5m-1790421300,44,35,1614.16,-178.66769437000002,19.855805629999974
0.02,carnet,2000,eth-updown-5m-1790421600,11,11,530.0,-88.62684000000002,-16.62684000000001
0.02,carnet,5000,btc-updown-15m-1790419500,27,15,613.81,63.965589049999984,-35.90136095000002
0.02,carnet,5000,btc-updown-15m-1790420400,113,77,2551.1,-278.0100127,-86.19351269999999
0.02,carnet,5000,btc-updown-5m-1790418900,41,26,1266.86,-15.893854619999995,-44.745754620000014
0.02,carnet,5000,btc-updown-5m-1790419200,27,10,487.34000000000003,-55.721657179999994,22.73424282000001
0.02,carnet,5000,btc-updown-5m-1790419500,23,19,930.0,-18.316760000000006,-31.96675999999999
0.02,carnet,5000,btc-updown-5m-1790419800,32,22,929.28,65.30697376000003,-54.71942623999996
0.02,carnet,5000,btc-updown-5m-1790420100,19,11,515.0,-202.80778000000004,-99.13278
0.02,carnet,5000,btc-updown-5m-1790420400,41,37,1700.0,-130.07233000000005,-182.52232999999998
0.02,carnet,5000,btc-updown-5m-1790420700,39,32,1311.33,335.477744,-93.42960599999998
0.02,carnet,5000,btc-updown-5m-1790421000,35,22,934.19,-456.22278112000004,5.69446887999997
0.02,carnet,5000,btc-updown-5m-1790421300,27,19,800.0,-37.52696000000002,-35.126960000000025
0.02,carnet,5000,btc-updown-5m-1790421600,15,14,657.27,,-64.84614296
0.02,carnet,5000,eth-updown-5m-1790418900,52,37,1339.0,-434.79053899999997,-10.770539000000042
0.02,carnet,5000,eth-updown-5m-1790419200,125,95,3277.9,128.9063576000001,204.36005760000003
0.02,carnet,5000,eth-updown-5m-1790419500,19,9,450.0,33.69415000000001,21.944150000000008
0.02,carnet,5000,eth-updown-5m-1790419800,64,43,1902.18,169.78803511999996,56.92493511999996
0.02,carnet,5000,eth-updown-5m-1790420100,32,18,741.46,63.12864947999999,-15.802650519999993
0.02,carnet,5000,eth-updown-5m-1790420400,63,58,2594.34,231.72838697999993,130.58618698
0.02,carnet,5000,eth-updown-5m-1790420700,66,45,1631.37,585.4476141500002,38.076964149999974
0.02,carnet,5000,eth-updown-5m-1790421000,42,33,1310.26,-426.01210696,16.683193039999978
0.02,carnet,5000,eth-updown-5m-1790421300,44,28,1058.2,-314.6337242400001,-76.80552424000001
0.02,carnet,5000,eth-updown-5m-1790421600,11,10,480.0,-76.99614000000001,-20.096140000000013
0.02,persistante,0,btc-updown-15m-1790419500,192,192,4015.86,1735.93196616,-9.340633839999985
0.02,persistante,0,btc-updown-15m-1790420400,171,171,2923.18,31.339840149999986,-222.48275985000004
0.02,persistante,0,btc-updown-5m-1790418900,59,59,1496.17,418.15283447999997,-18.510415520000024
0.02,persistante,0,btc-updown-5m-1790419200,88,88,2380.37,-435.0171235,-91.66297350000002
0.02,persistante,0,btc-updown-5m-1790419500,41,41,1124.81,163.50015978000002,-53.829890219999996
0.02,persistante,0,btc-updown-5m-1790419800,196,196,5249.33,-1067.5049454300001,-590.63079543
0.02,persistante,0,btc-updown-5m-1790420100,111,111,3288.7,157.62934141999997,-198.70625858
0.02,persistante,0,btc-updown-5m-1790420400,143,143,4184.35,466.15798019000005,-255.89696981000003
0.02,persistante,0,btc-updown-5m-1790420700,148,148,4053.02,840.4663515100001,-35.77494849000002
0.02,persistante,0,btc-updown-5m-1790421000,129,129,3796.55,-1699.9623536,-645.2229036
0.02,persistante,0,btc-updown-5m-1790421300,100,100,2439.27,-418.94529329,-100.30554329000002
0.02,persistante,0,btc-updown-5m-1790421600,84,84,1905.32,,-72.15274493000001
0.02,persistante,0,eth-updown-5m-1790418900,296,296,4860.21,-1276.10633522,-178.36968522
0.02,persistante,0,eth-updown-5m-1790419200,446,446,7505.14,-233.56865777000002,538.87589223
0.02,persistante,0,eth-updown-5m-1790419500,37,37,552.0,74.244996,33.83999600000001
0.02,persistante,0,eth-updown-5m-1790419800,126,126,2338.78,-512.47239869,-51.14499869000001
0.02,persistante,0,eth-updown-5m-1790420100,177,177,3013.53,5.4564027199999146,-88.27144727999996
0.02,persistante,0,eth-updown-5m-1790420400,100,100,1650.78,539.0407452899999,256.05364529
0.02,persistante,0,eth-updown-5m-1790420700,171,171,2975.04,1276.91385444,135.60795443999996
0.02,persistante,0,eth-updown-5m-1790421000,130,130,2213.55,-685.56769587,-55.34854586999997
0.02,persistante,0,eth-updown-5m-1790421300,119,119,1775.9,-407.9165852900001,-125.38108529000002
0.02,persistante,0,eth-updown-5m-1790421600,178,178,3451.86,-734.7614392400001,-141.27863924000002
0.02,persistante,25,btc-updown-15m-1790419500,192,188,6895.08,2908.5343320399998,-19.663567959999977
0.02,persistante,25,btc-updown-15m-1790420400,171,171,6214.95,-61.95641901000022,-472.76456901
0.02,persistante,25,btc-updown-5m-1790418900,59,58,2484.6,546.7907805,-51.06091950000004
0.02,persistante,25,btc-updown-5m-1790419200,88,88,4042.71,-656.9734931400001,-119.17174314000003
0.02,persistante,25,btc-updown-5m-1790419500,41,41,1882.03,220.68648524000002,-61.47766475999998
0.02,persistante,25,btc-updown-5m-1790419800,196,196,7971.67,-947.5137845799999,-803.82073458
0.02,persistante,25,btc-updown-5m-1790420100,111,110,4736.87,756.2764481099999,-205.36510189
0.02,persistante,25,btc-updown-5m-1790420400,143,140,5664.21,355.77769228000005,-347.16325772000005
0.02,persistante,25,btc-updown-5m-1790420700,148,146,6066.99,1419.96189309,-200.07385691
0.02,persistante,25,btc-updown-5m-1790421000,129,129,4802.83,-1998.2915298599999,-788.46907986
0.02,persistante,25,btc-updown-5m-1790421300,100,98,3843.0,-683.3790176000001,-149.93671760000004
0.02,persistante,25,btc-updown-5m-1790421600,84,84,3273.21,,-112.57839658000002
0.02,persistante,25,eth-updown-5m-1790418900,296,288,7691.66,-1973.2002831200002,-258.43883312
0.02,persistante,25,eth-updown-5m-1790419200,446,445,11441.36,-282.98830720000024,620.9921928
0.02,persistante,25,eth-updown-5m-1790419500,37,37,1175.5,157.12561800000003,83.13311800000002
0.02,persistante,25,eth-updown-5m-1790419800,126,124,4175.4,-916.4918268800002,-102.25672688000003
0.02,persistante,25,eth-updown-5m-1790420100,177,173,5934.67,84.9743898800001,-189.01836011999993
0.02,persistante,25,eth-updown-5m-1790420400,100,99,2767.14,772.2513779599999,302.40107796
0.02,persistante,25,eth-updown-5m-1790420700,171,170,5591.4,2197.40799274,95.50499273999999
0.02,persistante,25,eth-updown-5m-1790421000,130,128,4267.66,-1314.10509495,-120.70849494999993
0.02,persistante,25,eth-updown-5m-1790421300,119,117,3484.48,-978.4627994000002,-303.2033994
0.02,persistante,25,eth-updown-5m-1790421600,178,177,6156.55,-1281.9259984700002,-237.44144847
0.02,persistante,50,btc-updown-15m-1790419500,192,188,7172.63,3019.1480351399996,-7.023514859999989
0.02,persistante,50,btc-updown-15m-1790420400,171,171,6488.09,89.81894228999977,-483.07960771
0.02,persistante,50,btc-updown-5m-1790418900,59,58,2558.02,522.2595916399999,-58.40710836000004
0.02,persistante,50,btc-updown-5m-1790419200,88,87,3978.68,-655.4834349100001,-109.84593491000001
0.02,persistante,50,btc-updown-5m-1790419500,41,41,1749.88,192.73393904000002,-53.91046095999998
0.02,persistante,50,btc-updown-5m-1790419800,196,196,8364.33,-1106.66625027,-886.4046002700001
0.02,persistante,50,btc-updown-5m-1790420100,111,110,5061.85,597.3411830099999,-236.60056699
0.02,persistante,50,btc-updown-5m-1790420400,143,140,5933.42,354.21388939999997,-324.1338106
0.02,persistante,50,btc-updown-5m-1790420700,148,146,6495.76,1526.55283056,-191.08606944
0.02,persistante,50,btc-updown-5m-1790421000,129,129,5157.32,-2075.99197316,-811.48457316
0.02,persistante,50,btc-updown-5m-1790421300,100,98,3876.43,-659.0972638500001,-154.32211385000002
0.02,persistante,50,btc-updown-5m-1790421600,84,84,3497.35,,-113.81459477000001
0.02,persistante,50,eth-updown-5m-1790418900,296,289,8103.58,-2033.1282979500002,-260.83419795000003
0.02,persistante,50,eth-updown-5m-1790419200,446,443,13132.73,-464.9017226400001,649.60712736
0.02,persistante,50,eth-updown-5m-1790419500,37,36,1216.3,158.26385999999994,92.08016000000002
0.02,persistante,50,eth-updown-5m-1790419800,126,125,4171.32,-948.24528288,-103.42898288000002
0.02,persistante,50,eth-updown-5m-1790420100,177,174,6302.58,277.63665717000003,-168.78424282999993
0.02,persistante,50,eth-updown-5m-1790420400,100,98,3381.43,861.4815061099998,367.56845611
0.02,persistante,50,eth-updown-5m-1790420700,171,170,6156.29,2478.61092532,58.55272531999995
0.02,persistante,50,eth-updown-5m-1790421000,130,127,4823.25,-1479.25612821,-143.7731782099999
0.02,persistante,50,eth-updown-5m-1790421300,119,112,3520.65,-1094.20099477,-312.16264477000004
0.02,persistante,50,eth-updown-5m-1790421600,178,177,6530.88,-1354.1482428200002,-268.28404282
0.02,persistante,100,btc-updown-15m-1790419500,192,187,7963.57,3489.7172299900003,-17.858220009999975
0.02,persistante,100,btc-updown-15m-1790420400,171,170,6763.98,36.97536609999986,-471.8677339000001
0.02,persistante,100,btc-updown-5m-1790418900,59,58,2557.16,502.21929966,-63.42310034000004
0.02,persistante,100,btc-updown-5m-1790419200,88,86,3906.04,-626.1389193800001,-85.20331938000002
0.02,persistante,100,btc-updown-5m-1790419500,41,41,1935.0,242.339715,-57.93528499999997
0.02,persistante,100,btc-updown-5m-1790419800,196,196,8962.45,-1375.4875722299998,-1052.28542223
0.02,persistante,100,btc-updown-5m-1790420100,111,110,4979.53,709.6130397499999,-200.51311025
0.02,persistante,100,btc-updown-5m-1790420400,143,137,6095.9,435.40802655999994,-326.82807344
0.02,persistante,100,btc-updown-5m-1790420700,148,145,6737.22,1710.4007537599998,-191.00954624
0.02,persistante,100,btc-updown-5m-1790421000,129,128,5194.1,-2086.71874163,-806.7722416299999
0.02,persistante,100,btc-updown-5m-1790421300,100,95,3815.83,-647.5593711500001,-146.35672115000003
0.02,persistante,100,btc-updown-5m-1790421600,84,84,3521.78,,-108.7952697
0.02,persistante,100,eth-updown-5m-1790418900,296,288,8810.58,-2275.15179282,-255.83579282000002
0.02,persistante,100,eth-updown-5m-1790419200,446,441,14013.07,-291.2405401000001,792.2062599000001
0.02,persistante,100,eth-updown-5m-1790419500,37,36,1359.38,212.44838900000002,95.04798900000003
0.02,persistante,100,eth-updown-5m-1790419800,126,121,4446.6,-957.8369974000001,-111.50029740000002
0.02,persistante,100,eth-updown-5m-1790420100,177,172,6505.12,321.9478784999999,-164.84172149999995
0.02,persistante,100,eth-updown-5m-1790420400,100,95,3347.35,903.8591906999999,423.6988407
0.02,persistante,100,eth-updown-5m-1790420700,171,167,6535.15,2655.6591122500004,36.61966224999996
0.02,persistante,100,eth-updown-5m-1790421000,130,124,4823.07,-1523.92296762,-129.0899176199999
0.02,persistante,100,eth-updown-5m-1790421300,119,112,4120.57,-1220.09081929,-359.64521929000006
0.02,persistante,100,eth-updown-5m-1790421600,178,177,7527.58,-1544.8209055000002,-282.9940055
0.02,persistante,150,btc-updown-15m-1790419500,192,186,8233.61,3640.51632575,-11.615224249999992
0.02,persistante,150,btc-updown-15m-1790420400,171,168,7193.8,-82.12775503,-515.6374050300001
0.02,persistante,150,btc-updown-5m-1790418900,59,58,2632.96,503.38474957999995,-61.44295042000004
0.02,persistante,150,btc-updown-5m-1790419200,88,86,4022.8,-635.56112568,-83.26612568000002
0.02,persistante,150,btc-updown-5m-1790419500,41,41,1863.18,221.21661672000002,-60.25668327999997
0.02,persistante,150,btc-updown-5m-1790419800,196,196,8816.59,-1286.67865356,-1012.2737035600001
0.02,persistante,150,btc-updown-5m-1790420100,111,110,5179.04,707.9434318199998,-206.48976818
0.02,persistante,150,btc-updown-5m-1790420400,143,135,6171.56,472.33498603000004,-277.07991397
0.02,persistante,150,btc-updown-5m-1790420700,148,145,6369.83,1603.43155376,-204.08269624
0.02,persistante,150,btc-updown-5m-1790421000,129,128,5137.99,-2001.21421519,-765.93456519
0.02,persistante,150,btc-updown-5m-1790421300,100,97,3837.16,-605.6539971500001,-142.52849715000002
0.02,persistante,150,btc-updown-5m-1790421600,84,84,3570.1,,-107.51441232000002
0.02,persistante,150,eth-updown-5m-1790418900,296,288,9004.92,-2354.4660087700004,-242.11405877000004
0.02,persistante,150,eth-updown-5m-1790419200,446,441,13715.88,-229.10753781999983,894.59671218
0.02,persistante,150,eth-updown-5m-1790419500,37,35,1351.0,200.114505,91.11950500000005
0.02,persistante,150,eth-updown-5m-1790419800,126,119,4460.16,-1006.4544397500001,-120.22418975000001
0.02,persistante,150,eth-updown-5m-1790420100,177,169,6462.01,137.09417517999998,-189.72547481999993
0.02,persistante,150,eth-updown-5m-1790420400,100,95,3302.35,835.1113141799998,412.91016418
0.02,persistante,150,eth-updown-5m-1790420700,171,163,6533.84,2631.6659082100005,-29.62289179000003
0.02,persistante,150,eth-updown-5m-1790421000,130,123,5045.62,-1601.07376708,-141.07446707999992
0.02,persistante,150,eth-updown-5m-1790421300,119,110,4114.51,-1235.93432705,-350.68007705
0.02,persistante,150,eth-updown-5m-1790421600,178,177,7359.87,-1507.5081655100003,-272.00431551
0.02,persistante,200,btc-updown-15m-1790419500,192,186,8110.91,3571.1344852700004,-37.25756472999999
0.02,persistante,200,btc-updown-15m-1790420400,171,168,7266.13,-11.723994189999985,-510.8153441900001
0.02,persistante,200,btc-updown-5m-1790418900,59,58,2561.59,507.20937433000006,-54.34157567000004
0.02,persistante,200,btc-updown-5m-1790419200,88,86,3999.99,-638.7438284200001,-73.00917842000001
0.02,persistante,200,btc-updown-5m-1790419500,41,41,1965.27,250.73065847,-58.45649152999997
0.02,persistante,200,btc-updown-5m-1790419800,196,196,8826.41,-1171.0824269099999,-909.83377691
0.02,persistante,200,btc-updown-5m-1790420100,111,110,5325.18,675.30511064,-204.46678936
0.02,persistante,200,btc-updown-5m-1790420400,143,134,6271.24,530.12109536,-296.43370464000003
0.02,persistante,200,btc-updown-5m-1790420700,148,145,6596.44,1724.5651423599998,-214.02420764000001
0.02,persistante,200,btc-updown-5m-1790421000,129,128,5117.76,-1993.28198256,-762.39218256
0.02,persistante,200,btc-updown-5m-1790421300,100,96,4011.25,-675.9320425000001,-151.49559250000004
0.02,persistante,200,btc-updown-5m-1790421600,84,84,3764.0,,-108.66709540000001
0.02,persistante,200,eth-updown-5m-1790418900,296,286,9241.88,-2408.14496671,-252.21661671000004
0.02,persistante,200,eth-updown-5m-1790419200,446,440,14505.25,178.1134743499997,1019.77832435
0.02,persistante,200,eth-updown-5m-1790419500,37,35,1372.0,215.77444700000004,93.41944700000005
0.02,persistante,200,eth-updown-5m-1790419800,126,117,4451.62,-996.8009823400001,-112.75218234000002
0.02,persistante,200,eth-updown-5m-1790420100,177,166,6551.67,226.9136094800001,-166.45204051999994
0.02,persistante,200,eth-updown-5m-1790420400,100,94,3232.61,829.7912983299999,384.63634833000003
0.02,persistante,200,eth-updown-5m-1790420700,171,161,6566.77,2586.29981701,27.029967009999975
0.02,persistante,200,eth-updown-5m-1790421000,130,124,5318.06,-1694.08555975,-130.0470597499999
0.02,persistante,200,eth-updown-5m-1790421300,119,109,4020.83,-1207.0972928099998,-342.03129281
0.02,persistante,200,eth-updown-5m-1790421600,178,177,7365.68,-1488.05504661,-276.42024661000005
0.02,persistante,300,btc-updown-15m-1790419500,192,185,8412.21,3764.08792124,64.82667124000001
0.02,persistante,300,btc-updown-15m-1790420400,171,167,7257.76,126.29687081999987,-506.55282918000006
0.02,persistante,300,btc-updown-5m-1790418900,59,57,2524.32,503.70987775,-52.07587225000003
0.02,persistante,300,btc-updown-5m-1790419200,88,86,4067.78,-632.1461063400001,-74.03150634
0.02,persistante,300,btc-updown-5m-1790419500,41,41,2005.0,269.48285,-48.342149999999975
0.02,persistante,300,btc-updown-5m-1790419800,196,196,8595.64,-1134.6732088899998,-861.17570889
0.02,persistante,300,btc-updown-5m-1790420100,111,110,5329.95,737.2073703199999,-180.28767968
0.02,persistante,300,btc-updown-5m-1790420400,143,135,6192.31,520.17713817,-321.11141183
0.02,persistante,300,btc-updown-5m-1790420700,148,144,6578.11,1760.86231068,-182.39398932
0.02,persistante,300,btc-updown-5m-1790421000,129,126,5320.57,-1979.33275837,-861.5540083699999
0.02,persistante,300,btc-updown-5m-1790421300,100,94,4143.87,-732.3749922400001,-166.48604224000005
0.02,persistante,300,btc-updown-5m-1790421600,84,84,3652.94,,-104.14139100000001
0.02,persistante,300,eth-updown-5m-1790418900,296,285,9523.49,-2420.0014945800003,-262.95659458
0.02,persistante,300,eth-updown-5m-1790419200,446,437,14863.93,316.49183736999953,1161.21348737
0.02,persistante,300,eth-updown-5m-1790419500,37,35,1316.0,207.41384000000002,101.50384000000004
0.02,persistante,300,eth-updown-5m-1790419800,126,116,4546.35,-948.7226833000001,-105.76693330000002
0.02,persistante,300,eth-updown-5m-1790420100,177,165,6630.42,288.54712204999987,-155.46547794999995
0.02,persistante,300,eth-updown-5m-1790420400,100,94,3271.54,855.7715032199998,394.30130321999997
0.02,persistante,300,eth-updown-5m-1790420700,171,155,6380.08,2676.51963691,-7.348363090000016
0.02,persistante,300,eth-updown-5m-1790421000,130,123,5406.74,-1708.5892350499998,-135.5654350499999
0.02,persistante,300,eth-updown-5m-1790421300,119,106,3913.89,-1184.25144444,-341.84904444000006
0.02,persistante,300,eth-updown-5m-1790421600,178,177,7334.15,-1482.7148618300002,-272.47971183000004
0.02,persistante,500,btc-updown-15m-1790419500,192,182,7671.47,3451.13303684,63.526086840000026
0.02,persistante,500,btc-updown-15m-1790420400,171,167,6974.85,215.07173085000022,-465.28721915000006
0.02,persistante,500,btc-updown-5m-1790418900,59,57,2402.91,452.48354636999994,-56.75650363000004
0.02,persistante,500,btc-updown-5m-1790419200,88,86,4036.23,-638.56453834,-70.35878834000002
0.02,persistante,500,btc-updown-5m-1790419500,41,41,2010.0,283.39975000000004,-34.75024999999998
0.02,persistante,500,btc-updown-5m-1790419800,196,196,8472.87,-1081.13768892,-880.79703892
0.02,persistante,500,btc-updown-5m-1790420100,111,109,5319.59,700.1637234799998,-181.62522651999998
0.02,persistante,500,btc-updown-5m-1790420400,143,134,6328.62,573.23876156,-320.53553844000004
0.02,persistante,500,btc-updown-5m-1790420700,148,140,6457.22,1726.22729277,-274.79280723
0.02,persistante,500,btc-updown-5m-1790421000,129,125,5179.03,-2008.75646164,-755.0254116399999
0.02,persistante,500,btc-updown-5m-1790421300,100,92,3977.27,-727.3151943500001,-152.78984435
0.02,persistante,500,btc-updown-5m-1790421600,84,84,3433.18,,-88.77081100000001
0.02,persistante,500,eth-updown-5m-1790418900,296,278,9353.29,-2473.6375769200004,-264.61772692
0.02,persistante,500,eth-updown-5m-1790419200,446,435,14923.29,349.1880470599999,1099.20484706
0.02,persistante,500,eth-updown-5m-1790419500,37,35,1385.5,215.71009,122.53259000000004
0.02,persistante,500,eth-updown-5m-1790419800,126,117,4713.57,-911.94508126,-125.43563126000004
0.02,persistante,500,eth-updown-5m-1790420100,177,165,6485.83,259.19722809999996,-161.12262189999998
0.02,persistante,500,eth-updown-5m-1790420400,100,92,3715.4,1081.5426466300003,527.47774663
0.02,persistante,500,eth-updown-5m-1790420700,171,153,6426.88,2606.8337882,-8.669211800000026
0.02,persistante,500,eth-updown-5m-1790421000,130,122,5515.6,-1750.6949335200002,-131.3901335199999
0.02,persistante,500,eth-updown-5m-1790421300,119,110,4055.78,-1223.60273044,-343.97878044000004
0.02,persistante,500,eth-updown-5m-1790421600,178,177,7087.98,-1425.0674061,-263.79450610000004
0.02,persistante,750,btc-updown-15m-1790419500,192,180,7942.07,3560.03099579,47.36524579000003
0.02,persistante,750,btc-updown-15m-1790420400,171,166,6929.35,348.53090596000004,-454.11994404
0.02,persistante,750,btc-updown-5m-1790418900,59,57,2546.91,499.87207691999987,-58.916423080000044
0.02,persistante,750,btc-updown-5m-1790419200,88,86,3990.76,-615.95984824,-53.56364824000001
0.02,persistante,750,btc-updown-5m-1790419500,41,41,1932.0,293.702506,-30.89749399999997
0.02,persistante,750,btc-updown-5m-1790419800,196,196,8080.0,-897.8428765299999,-759.01697653
0.02,persistante,750,btc-updown-5m-1790420100,111,109,4980.14,701.5094097199998,-167.25259028
0.02,persistante,750,btc-updown-5m-1790420400,143,133,6118.72,605.5098498399999,-255.71205016000002
0.02,persistante,750,btc-updown-5m-1790420700,148,139,6278.44,1561.6835953,-271.23670469999996
0.02,persistante,750,btc-updown-5m-1790421000,129,125,5622.01,-2198.6003165399998,-838.3858665399999
0.02,persistante,750,btc-updown-5m-1790421300,100,92,3996.19,-746.1543113800001,-150.58996138000003
0.02,persistante,750,btc-updown-5m-1790421600,84,84,3770.11,,-94.64798244
0.02,persistante,750,eth-updown-5m-1790418900,296,274,9314.91,-2387.6812493800003,-239.59874938000002
0.02,persistante,750,eth-updown-5m-1790419200,446,430,15387.96,216.4169895699997,1121.77578957
0.02,persistante,750,eth-updown-5m-1790419500,37,34,1510.0,244.44276000000002,125.99276000000005
0.02,persistante,750,eth-updown-5m-1790419800,126,113,4703.79,-936.3916183800001,-114.13956838000004
0.02,persistante,750,eth-updown-5m-1790420100,177,160,6420.52,366.88691205999993,-161.47368793999993
0.02,persistante,750,eth-updown-5m-1790420400,100,92,3746.04,1064.5756173700001,538.30101737
0.02,persistante,750,eth-updown-5m-1790420700,171,148,5864.25,2295.81642105,7.4154710499999865
0.02,persistante,750,eth-updown-5m-1790421000,130,122,5333.32,-1655.5259917500002,-132.04689174999993
0.02,persistante,750,eth-updown-5m-1790421300,119,110,4075.77,-1235.65230465,-347.78595465
0.02,persistante,750,eth-updown-5m-1790421600,178,177,6766.39,-1378.5514418300002,-256.75039183
0.02,persistante,1000,btc-updown-15m-1790419500,192,179,8237.28,3706.61773552,39.56053552000005
0.02,persistante,1000,btc-updown-15m-1790420400,171,162,6682.91,315.47855915,-430.51509085
0.02,persistante,1000,btc-updown-5m-1790418900,59,57,2654.99,508.5675943299999,-58.98295567000005
0.02,persistante,1000,btc-updown-5m-1790419200,88,86,3862.86,-597.6849741600001,-52.41487416000002
0.02,persistante,1000,btc-updown-5m-1790419500,41,41,1984.0,311.417327,-10.902672999999963
0.02,persistante,1000,btc-updown-5m-1790419800,196,196,8539.29,-898.0080522299999,-738.50125223
0.02,persistante,1000,btc-updown-5m-1790420100,111,107,5152.14,636.5088555599998,-210.73084443999997
0.02,persistante,1000,btc-updown-5m-1790420400,143,133,6108.43,533.4467214199998,-183.01972858000002
0.02,persistante,1000,btc-updown-5m-1790420700,148,136,6006.33,1431.3236603200003,-378.73218968
0.02,persistante,1000,btc-updown-5m-1790421000,129,123,5275.35,-1922.48962115,-730.0091711499999
0.02,persistante,1000,btc-updown-5m-1790421300,100,93,3962.21,-756.25830183,-143.77815183000004
0.02,persistante,1000,btc-updown-5m-1790421600,84,84,4041.62,,-99.98302303
0.02,persistante,1000,eth-updown-5m-1790418900,296,273,8932.77,-2280.27975011,-244.36570011
0.02,persistante,1000,eth-updown-5m-1790419200,446,426,14923.28,474.56821419999983,1093.0549642
0.02,persistante,1000,eth-updown-5m-1790419500,37,34,1304.54,178.54690565,118.69050565000003
0.02,persistante,1000,eth-updown-5m-1790419800,126,115,4901.93,-942.28834406,-141.30869406000002
0.02,persistante,1000,eth-updown-5m-1790420100,177,169,7112.43,278.2343783399999,-226.5169716599999
0.02,persistante,1000,eth-updown-5m-1790420400,100,90,3434.55,920.6374814199999,426.73588142
0.02,persistante,1000,eth-updown-5m-1790420700,171,146,5662.43,2134.11454978,-10.435000219999996
0.02,persistante,1000,eth-updown-5m-1790421000,130,122,5226.89,-1608.8046193,-128.05466929999992
0.02,persistante,1000,eth-updown-5m-1790421300,119,109,4336.07,-1312.8724008699999,-374.37705087000006
0.02,persistante,1000,eth-updown-5m-1790421600,178,177,7295.71,-1472.4056513300002,-282.40670133000003
0.02,persistante,2000,btc-updown-15m-1790419500,192,176,7660.78,3276.13197466,-87.47502533999996
0.02,persistante,2000,btc-updown-15m-1790420400,171,152,6266.77,616.44075201,-382.87609799000006
0.02,persistante,2000,btc-updown-5m-1790418900,59,56,2651.99,510.50722632999987,-45.94322367000008
