slug,asset,duration,start,end,y,price_to_beat,final_price,cl_move_bps,tie_cl,volume,liquidity,fee_type,fee_rate,fee_exponent,twap_lookback_s,resolution_rule,n_hist_points,p_pre,p_pre_age_s,p_S,p_S_age_s,p_1m,t_1m,p_2m,t_2m,p_5m,t_5m,p_10m,t_10m,nowcast_1m,nowcast_2m,nowcast_5m,nowcast_10m,bn_open1m_S,bn_close1m_S,bn_close1m_E,bn_vwap1m_S,bn_vwap1m_first,bn_vwap1m_E,bn_ohlc4_S,bn_ohlc4_first,bn_ohlc4_E,bn_win1m,bn_open1s_S,bn_win1s,bn_twap60_S,bn_vwap60_S,bn_twap30_S,bn_twap60m4_S,bn_twap60_E,bn_vwap60_E,bn_twap30_E,bn_twap60m4_E,bn_first60_S,mom5_m60,mom15_m60,mom5_m30,mom15_m30,gap_m30,mom5_m0,mom15_m0,gap_m0_1m,gap_m0_1s,sigma_s,proxy_a_close_vs_open_1m,proxy_a2_close_vs_close_1m,proxy_b_vwap_last_vs_first_1m,proxy_b_ohlc4_last_vs_first_1m,proxy_b_vwap_last_vs_prev_1m,proxy_b_ohlc4_last_vs_prev_1m,proxy_b_twap60_last_vs_first_1s,proxy_b_twap60_1s,proxy_b_vwap60_1s,proxy_b_twap30_1s,proxy_x_twap60_1s_lag4,proxy_c_window_twap_vs_open_1m,proxy_c_window_twap_vs_open_1s
btc-updown-15m-1790147700,btc,15m,2026-09-23 07:15:00+00:00,2026-09-23 07:30:00+00:00,1,86354.74238,86380.98617,3.038606104,False,23218.7549,,crypto_fees_v2,0.07,1,60,twap,31,0.52,15,0.52,45,0.545,1790147720,0.585,1790147772,0.745,1790147955,0.505,1790148255,0.6116535432,0.4966582359,0.7735230155,0.5388569619,86358.71,86358.7,86406.04,86370.80508,86382.12295,86391.55606,86372.32,86379.235,86391.0225,86387.438,86358.71,86383.83347,86369.62867,86370.80508,86359.75233,86371.44433,86392.39917,86391.55606,86404.22367,86390.39667,86394.4875,-0.0005330465239,-0.001319482852,-0.0004849226375,-0.001481349165,-0.0001798620763,-0.0003655014597,-0.001284048697,-0.0001401622283,-0.0001265416827,4.621881381e-05,1,1,1,1,1,1,0,1,1,1,1,1,1
eth-updown-5m-1790147700,eth,5m,2026-09-23 07:15:00+00:00,2026-09-23 07:20:00+00:00,1,2747.88042,2750.653732,10.08745937,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.525,17,0.525,47,0.525,1790147711,0.545,1790147770,0.995,1790147953,,,0.7077655461,0.428286794,0.999,,2748.28,2748.28,2750.69,2748.332609,2749.4022,2751.715518,2748.6175,2748.9375,2751.415,2750.936,2748.28,2750.454167,2748.434333,2748.332609,2748.145667,2748.484333,2751.249333,2751.715518,2750.513667,2751.332167,2749.394667,-0.0004255156714,-0.002361687996,2.183398168e-05,-0.002475064367,-0.000248509897,0.000535023097,-0.002184434688,-1.914240703e-05,-5.615475865e-05,6.051625846e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-15m-1790147700,eth,15m,2026-09-23 07:15:00+00:00,2026-09-23 07:30:00+00:00,1,2747.88042,2750.013931,7.761195428,False,3834.225265,,crypto_fees_v2,0.07,1,60,twap,31,0.515,16,0.515,46,0.545,1790147717,0.545,1790147771,0.8,1790147954,0.625,1790148255,0.6160581128,0.4638125541,0.8615577005,0.7317067304,2748.28,2748.28,2751.79,2748.332609,2749.4022,2750.615945,2748.6175,2748.9375,2750.8475,2750.331333,2748.28,2750.115311,2748.434333,2748.332609,2748.145667,2748.484333,2750.524167,2750.615945,2751.046,2750.424167,2749.394667,-0.0004255156714,-0.002361687996,2.183398168e-05,-0.002475064367,-0.000248509897,0.000535023097,-0.002184434688,-1.914240703e-05,-5.615475865e-05,6.051625846e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1790147700,sol,5m,2026-09-23 07:15:00+00:00,2026-09-23 07:20:00+00:00,1,118.7015676,118.9456036,20.53768478,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,16,0.5,46,0.575,1790147713,0.755,1790147770,0.995,1790147953,,,0.7293027579,0.5353204894,0.999,,118.72,118.73,118.9,118.724862,118.8155539,119.0185458,118.7425,118.78,118.9825,118.946,118.72,118.9233333,118.7283333,118.724862,118.7133333,118.7301667,118.967,119.0185458,118.9053333,118.977,118.8123333,0,-0.001934643325,0,-0.002187816423,-0.0002807569225,0.0005897468472,-0.001935294474,4.327543096e-05,1.403755045e-05,8.040981718e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-15m-1790147700,sol,15m,2026-09-23 07:15:00+00:00,2026-09-23 07:30:00+00:00,1,118.7015676,118.7697379,5.741353522,False,992.797389,,crypto_fees_v2,0.07,1,60,twap,31,0.51,15,0.51,45,0.575,1790147719,0.63,1790147772,0.925,1790147955,0.78,1790148255,0.6296646326,0.502480998,0.9429784393,0.8482286838,118.72,118.73,118.83,118.724862,118.8155539,118.7904093,118.7425,118.78,118.8,118.872,118.72,118.8638889,118.7283333,118.724862,118.7133333,118.7301667,118.7896667,118.7904093,118.809,118.7866667,118.8123333,0,-0.001934643325,0,-0.002187816423,-0.0002807569225,0.0005897468472,-0.001935294474,4.327543096e-05,1.403755045e-05,8.040981718e-05,1,1,0,1,1,1,0,1,1,1,1,1,1
btc-updown-5m-1790148000,btc,5m,2026-09-23 07:20:00+00:00,2026-09-23 07:25:00+00:00,0,86385.61279,86353.93229,-3.66800763,False,39753.16777,,crypto_fees_v2,0.07,1,60,twap,21,0.505,15,0.505,45,0.455,1790148012,0.675,1790148076,0.025,1790148255,,,0.4634310621,0.7273682829,0.02101009705,,86379.2,86379.2,86356.8,86423.61908,86395.89161,86365.55054,86404.1425,86405.3,86361.78,86397.162,86379.2,86396.76087,86397.87517,86423.61908,86374.46333,86400.9955,86367.7865,86365.55054,86364.50633,86367.78567,86410.59933,0.0004637410864,-0.0004183050632,4.666188895e-05,-0.0008690415034,-0.0006167859433,0.0002373538187,-0.0005186246367,-0.0005141013249,-0.0002161764426,4.728313495e-05,0,0,0,0,0,0,0,0,0,0,0,1,1
eth-updown-5m-1790148000,eth,5m,2026-09-23 07:20:00+00:00,2026-09-23 07:25:00+00:00,0,2750.653732,2749.062985,-5.7848308,False,2722.717656,,crypto_fees_v2,0.07,1,60,twap,21,0.51,17,0.51,47,0.425,1790148010,0.665,1790148075,0.005,1790148254,,,0.4633938606,0.6721025324,0.01529907123,,2750.69,2750.69,2748.88,2751.715518,2751.820625,2749.313505,2751.415,2751.5225,2749.065,2750.634,2750.69,2750.839267,2751.249333,2751.715518,2750.513667,2751.332167,2749.624833,2749.313505,2749.376667,2749.602333,2751.628167,0.001054365352,-0.0007265013469,0.0007020722331,-0.001068531489,-0.0007324669468,0.0008765278422,-0.0006069361722,-0.0003727527048,-0.0002033222474,6.238000512e-05,0,0,0,0,0,0,0,0,0,0,0,0,1
sol-updown-5m-1790148000,sol,5m,2026-09-23 07:20:00+00:00,2026-09-23 07:25:00+00:00,0,118.9456036,118.8278329,-9.906126644,False,892.277424,,crypto_fees_v2,0.07,1,60,twap,21,0.5,17,0.5,47,0.38,1790148009,0.595,1790148074,0.005,1790148253,,,0.3165360544,0.5657586755,0.004547408352,,118.89,118.9,118.79,119.0185458,118.9402209,118.851346,118.9825,118.95,118.825,118.896,118.89,118.9026333,118.967,119.0185458,118.9053333,118.977,118.8495,118.851346,118.8296667,118.8508333,118.9521667,0.002354723147,0.001428991963,0.001599259631,0.0005047531023,-0.001081556762,0.001430796019,0.0007572252265,-0.0009965241612,-0.0005633400326,8.560100671e-05,0,0,0,0,0,0,0,0,0,0,0,1,1
btc-updown-5m-1790148300,btc,5m,2026-09-23 07:25:00+00:00,2026-09-23 07:30:00+00:00,1,86353.93229,86380.98617,3.132416417,False,40610.4168,,crypto_fees_v2,0.07,1,60,twap,21,0.505,15,0.505,45,0.375,1790148316,0.245,1790148372,0.905,1790148557,,,0.3825275723,0.2198690547,0.8853911828,,86356.8,86356.8,86406.04,86365.55054,86345.95008,86391.55606,86361.78,86347.355,86391.0225,86353.344,86356.8,86346.6006,86367.7865,86365.55054,86364.50633,86367.78567,86392.39917,86391.55606,86404.22367,86390.39667,86345.26117,-0.0007977632495,-0.000867068687,9.748505922e-05,-0.0003407756893,6.197871168e-05,-0.0002593553182,-0.0003875029593,-0.0001013249268,-0.0001272140838,4.908174548e-05,1,1,1,1,1,1,1,1,1,1,1,0,0
eth-updown-5m-1790148300,eth,5m,2026-09-23 07:25:00+00:00,2026-09-23 07:30:00+00:00,1,2749.062985,2750.013931,3.458566856,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.505,15,0.505,45,0.385,1790148316,0.295,1790148372,0.865,1790148557,,,0.392253219,0.263148496,0.7262670008,,2748.87,2748.88,2751.79,2749.313505,2748.901005,2750.615945,2749.065,2748.96,2750.8475,2749.424,2748.88,2749.0525,2749.624833,2749.313505,2749.376667,2749.602333,2750.524167,2750.615945,2751.046,2750.424167,2748.894833,-0.001225349987,-0.0005965003068,7.272780166e-06,0.000731178995,4.254651435e-05,-0.0006582333038,0.0007533176354,-0.0001576900293,-0.0002709221363,6.34263651e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1790148300,sol,5m,2026-09-23 07:25:00+00:00,2026-09-23 07:30:00+00:00,0,118.8278329,118.7697379,-4.890204615,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.5,16,0.5,46,0.345,1790148315,0.225,1790148371,0.045,1790148555,,,0.3775198995,0.2159315589,0.004029847012,,118.79,118.79,118.83,118.851346,118.7856311,118.7904093,118.825,118.7825,118.8,118.774,118.79,118.7657,118.8495,118.851346,118.8296667,118.8508333,118.7896667,118.7904093,118.809,118.7866667,118.7868333,-0.002017994463,0.000336728684,-0.0003364737582,0.001262785873,-7.852067061e-05,-0.0009255753953,0.001094967471,-0.0005162909638,-0.0005007585123,8.530202343e-05,1,1,1,1,0,0,1,0,0,0,0,0,0
btc-updown-5m-1790148600,btc,5m,2026-09-23 07:30:00+00:00,2026-09-23 07:35:00+00:00,0,86380.98617,86276.15308,-12.14350115,False,42876.49685,,crypto_fees_v2,0.07,1,60,twap,21,0.515,14,0.515,44,0.65,1790148618,0.365,1790148675,0.005,1790148858,,,0.594316276,0.5512683382,0.001,,86406.03,86406.04,86269.29,86391.55606,86406.50493,86283.24108,86391.0225,86403.7275,86281.7925,86329.91,86406.03,86341.71297,86392.39917,86391.55606,86404.22367,86390.39667,86283.65933,86283.24108,86275.71567,86285.326,86405.09967,0.0002190662945,-0.0001149558686,8.786734329e-05,0.0002320142915,3.976895312e-05,0.0005700300057,0.0005480285061,0.0001676405715,0.0001578814418,5.019273243e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-15m-1790148600,btc,15m,2026-09-23 07:30:00+00:00,2026-09-23 07:45:00+00:00,0,86380.98617,86083.03405,-34.55241452,False,29113.82298,,crypto_fees_v2,0.07,1,60,twap,31,0.535,14,0.535,44,0.565,1790148619,0.455,1790148676,0.185,1790148859,0.035,1790149155,0.5509037978,0.5249898949,0.1690100154,0.005467640937,86406.03,86406.04,86057.27,86391.55606,86406.50493,86046.85889,86391.0225,86403.7275,86105.3175,86239.99533,86406.03,86249.97926,86392.39917,86391.55606,86404.22367,86390.39667,86087.12417,86046.85889,86036.49,86095.59283,86405.09967,0.0002190662945,-0.0001149558686,8.786734329e-05,0.0002320142915,3.976895312e-05,0.0005700300057,0.0005480285061,0.0001676405715,0.0001578814418,5.019273243e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1790148600,eth,5m,2026-09-23 07:30:00+00:00,2026-09-23 07:35:00+00:00,0,2750.013931,2745.590666,-16.09746993,False,2697.522346,,crypto_fees_v2,0.07,1,60,twap,21,0.515,14,0.515,44,0.665,1790148619,0.485,1790148676,0.005,1790148860,,,0.5584789205,0.7186974601,0.001,,2751.79,2751.79,2744.51,2750.615945,2751.136626,2745.609871,2750.8475,2751.355,2745.505,2748.228,2751.79,2748.847667,2750.524167,2750.615945,2751.046,2750.424167,2745.807167,2745.609871,2745.366,2745.932167,2751.121167,0.0004983204522,0.0003273358167,0.0001636235716,0.0008729685849,0.0001591387169,0.001058053027,0.001276347565,0.0004267425234,0.0004601094439,6.460083525e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-15m-1790148600,eth,15m,2026-09-23 07:30:00+00:00,2026-09-23 07:45:00+00:00,0,2750.013931,2738.368265,-42.43758405,False,2230.983292,,crypto_fees_v2,0.07,1,60,twap,31,0.525,14,0.525,44,0.605,1790148618,0.515,1790148675,0.165,1790148858,0.025,1790149154,0.5313666332,0.6103792624,0.1582127303,0.006017047834,2751.79,2751.79,2739.58,2750.615945,2751.136626,2738.144704,2750.8475,2751.355,2739.0125,2744.259333,2751.79,2744.654744,2750.524167,2750.615945,2751.046,2750.424167,2738.7445,2738.144704,2738.146,2738.823167,2751.121167,0.0004983204522,0.0003273358167,0.0001636235716,0.0008729685849,0.0001591387169,0.001058053027,0.001276347565,0.0004267425234,0.0004601094439,6.460083525e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1790148600,sol,5m,2026-09-23 07:30:00+00:00,2026-09-23 07:35:00+00:00,0,118.7697379,118.4774697,-24.63829316,False,861.980604,,crypto_fees_v2,0.07,1,60,twap,21,0.5,14,0.5,44,0.615,1790148618,0.435,1790148675,0.005,1790148858,,,0.475832965,0.6929544311,0.001,,118.83,118.83,118.41,118.7904093,118.7892373,118.4898792,118.8,118.8,118.4725,118.636,118.83,118.6786,118.7896667,118.7904093,118.809,118.7866667,118.4845,118.4898792,118.4466667,118.492,118.7873333,-0.0002525358825,8.419280157e-05,-0.000841680043,0.0004211058301,-8.700643151e-05,0.0003366720005,0.0008418926242,0.0003332266313,0.0003394780768,8.630359435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-15m-1790148600,sol,15m,2026-09-23 07:30:00+00:00,2026-09-23 07:45:00+00:00,0,118.7697379,117.8533568,-77.45530091,False,2279.865385,,crypto_fees_v2,0.07,1,60,twap,31,0.505,16,0.505,46,0.58,1790148615,0.48,1790148674,0.165,1790148854,0.0055,1790149153,0.4870612471,0.5557902925,0.1514993126,0.001,118.83,118.83,117.78,118.7904093,118.7892373,117.7999513,118.8,118.8,117.875,118.2953333,118.83,118.3307,118.7896667,118.7904093,118.809,118.7866667,117.8583333,117.7999513,117.7713333,117.878,118.7873333,-0.0002525358825,8.419280157e-05,-0.000841680043,0.0004211058301,-8.700643151e-05,0.0003366720005,0.0008418926242,0.0003332266313,0.0003394780768,8.630359435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1790148900,btc,5m,2026-09-23 07:35:00+00:00,2026-09-23 07:40:00+00:00,0,86276.15308,86189.33994,-10.06730571,False,57580.74216,,crypto_fees_v2,0.07,1,60,twap,21,0.525,8,0.525,38,0.255,1790148918,0.105,1790148979,0.005,1790149156,,,0.1953776868,0.1151889423,0.001,,86269.29,86269.29,86173.47,86283.24108,86229.07103,86195.81,86281.7925,86228.7075,86190.24,86210.448,86269.29,86223.2834,86283.65933,86283.24108,86275.71567,86285.326,86197.3995,86195.81,86195.566,86199.462,86229.0265,-0.0009465438596,-0.001525240815,-0.001152381514,-0.0009670291115,-8.208551543e-05,-0.001583897695,-0.001273223008,-0.0001617023766,-0.0001665498437,5.005992866e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
eth-updown-5m-1790148900,eth,5m,2026-09-23 07:35:00+00:00,2026-09-23 07:40:00+00:00,0,2745.590666,2742.02933,-12.97952832,False,3424.724273,,crypto_fees_v2,0.07,1,60,twap,21,0.51,18,0.51,48,0.29,1790148913,0.105,1790148969,0.005,1790149153,,,0.2090325637,0.1518123357,0.001,,2744.5,2744.51,2740.76,2745.609871,2743.294843,2741.142602,2745.505,2743.3925,2741.455,2742.742,2744.5,2743.499033,2745.807167,2745.609871,2745.366,2745.932167,2742.423167,2741.142602,2742.336333,2742.5105,2743.505167,-0.001240805555,-0.00196783509,-0.001557326662,-0.00138643031,-3.216561041e-05,-0.002649056368,-0.002249236645,-0.0004006726931,-0.0004725288727,6.605026009e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
sol-updown-5m-1790148900,sol,5m,2026-09-23 07:35:00+00:00,2026-09-23 07:40:00+00:00,0,118.4774697,118.0886559,-32.87150139,False,1055.997937,,crypto_fees_v2,0.07,1,60,twap,21,0.5,11,0.5,41,0.215,1790148916,0.05,1790148976,0.005,1790149155,,,0.1568930583,0.03630331086,0.001,,118.42,118.41,118.07,118.4898792,118.2723212,118.1221838,118.4725,118.285,118.0925,118.166,118.42,118.2135667,118.4845,118.4898792,118.4466667,118.492,118.1098333,118.1221838,118.125,118.1088333,118.2848333,-0.002106949496,-0.004377479841,-0.002107304695,-0.003285458496,-0.0001040645651,-0.003540721959,-0.004129625354,-0.0006743710802,-0.0006289719893,8.829746175e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
btc-updown-5m-1790149200,btc,5m,2026-09-23 07:40:00+00:00,2026-09-23 07:45:00+00:00,0,86189.33994,86083.03405,-12.34160767,False,69847.09757,,crypto_fees_v2,0.07,1,60,twap,21,0.505,14,0.505,44,0.465,1790149232,0.735,1790149275,0.035,1790149455,,,0.6494236774,0.5656558165,0.003296696107,,86173.47,86173.47,86057.27,86195.81,86203.69536,86046.85889,86190.24,86201.525,86105.3175,86179.628,86173.47,86184.9414,86197.3995,86195.81,86195.566,86199.462,86087.12417,86046.85889,86036.49,86095.59283,86206.23567,-0.001012050489,-0.001739528054,-0.0009811901479,-0.002045704319,7.737857939e-06,-0.001111325403,-0.002125193092,-0.0002592108661,-0.000277651325,5.406767046e-05,0,0,0,0,0,0,0,0,0,0,0,1,1
eth-updown-5m-1790149200,eth,5m,2026-09-23 07:40:00+00:00,2026-09-23 07:45:00+00:00,0,2742.02933,2738.368265,-13.3605858,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.525,17,0.525,47,0.375,1790149228,0.785,1790149273,0.015,1790149453,,,0.4282075874,0.5453138902,0.001,,2740.76,2740.76,2739.58,2741.142602,2742.282,2738.144704,2741.455,2742.645,2739.0125,2741.808,2740.76,2741.617533,2742.423167,2741.142602,2742.336333,2742.5105,2738.7445,2738.144704,2738.146,2738.823167,2742.6835,-0.001537677026,-0.002280162129,-0.00130813522,-0.00270183831,2.187752959e-05,-0.00136729845,-0.002958301791,-0.0001395873357,-0.000606642772,7.187280814e-05,0,0,0,0,0,0,0,0,0,0,0,1,1
sol-updown-5m-1790149200,sol,5m,2026-09-23 07:40:00+00:00,2026-09-23 07:45:00+00:00,0,118.0886559,117.8533568,-19.94550635,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.505,16,0.505,46,0.575,1790149229,0.785,1790149274,0.055,1790149454,,,0.6082118689,0.6876038646,0.001,,118.07,118.07,117.78,118.1221838,118.1302087,117.7999513,118.0925,118.14,117.875,118.084,118.07,118.0999333,118.1098333,118.1221838,118.125,118.1088333,117.8583333,117.7999513,117.7713333,117.878,118.1541667,-0.003888424172,-0.006247909551,-0.003380951577,-0.006329936315,0.0001298309095,-0.002875509424,-0.006079559382,-0.0004418757672,-0.0003373135898,0.0001017262632,0,0,0,0,0,0,0,0,0,0,0,1,1
btc-updown-5m-1790149500,btc,5m,2026-09-23 07:45:00+00:00,2026-09-23 07:50:00+00:00,1,86083.03405,86118.16295,4.079982581,False,75562.89411,,crypto_fees_v2,0.07,1,60,twap,21,0.505,17,0.505,47,0.435,1790149514,0.735,1790149574,0.975,1790149754,,,0.6480554872,0.8037254352,0.999,,86057.26,86057.27,86131.85,86046.85889,86094.46057,86139.13903,86105.3175,86105.6275,86135.3325,86131.304,86057.26,86109.5986,86087.12417,86046.85889,86036.49,86095.59283,86128.18467,86139.13903,86123.37633,86128.40217,86107.528,-0.00029004171,-0.002248636059,-0.00201967392,-0.004153245582,-0.001298512104,-0.001349352823,-0.004044575921,0.0001209861897,-0.0003468502952,5.925798066e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-15m-1790149500,btc,15m,2026-09-23 07:45:00+00:00,2026-09-23 08:00:00+00:00,1,86083.03405,86127.15791,5.124418415,False,25230.11883,,crypto_fees_v2,0.07,1,60,twap,31,0.515,15,0.515,45,0.485,1790149517,0.655,1790149577,0.655,1790149756,0.825,1790150055,0.4449688172,0.661558112,0.6433441859,0.8280236572,86057.26,86057.27,86124.77,86046.85889,86094.46057,86138.62308,86105.3175,86105.6275,86144.9325,86161.45467,86057.26,86152.57758,86087.12417,86046.85889,86036.49,86095.59283,86136.17483,86138.62308,86130.806,86138.95567,86107.528,-0.00029004171,-0.002248636059,-0.00201967392,-0.004153245582,-0.001298512104,-0.001349352823,-0.004044575921,0.0001209861897,-0.0003468502952,5.925798066e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1790149500,eth,5m,2026-09-23 07:45:00+00:00,2026-09-23 07:50:00+00:00,1,2738.368265,2741.836738,12.65818778,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.525,16,0.525,46,0.625,1790149516,0.785,1790149576,0.995,1790149756,,,0.7502523816,0.8853313545,0.999,,2739.59,2739.58,2741.9,2738.144704,2740.06467,2742.667499,2739.0125,2740.2375,2742.585,2742.034,2739.59,2741.322,2738.7445,2738.144704,2738.146,2738.823167,2742.243167,2742.667499,2741.705667,2742.324667,2740.322833,-0.0006018679975,-0.003380350579,-0.001908791052,-0.004774252934,-0.0007314646801,-0.000430630223,-0.004446985041,0.0005240481833,0.0003050202691,7.665900001e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-15m-1790149500,eth,15m,2026-09-23 07:45:00+00:00,2026-09-23 08:00:00+00:00,1,2738.368265,2742.759167,16.02189628,False,6713.586066,,crypto_fees_v2,0.07,1,60,twap,31,0.515,15,0.515,45,0.615,1790149517,0.685,1790149577,0.765,1790149756,0.965,1790150055,0.553204381,0.70664618,0.7816144941,0.9573249642,2739.59,2739.58,2742.92,2738.144704,2740.06467,2743.158173,2739.0125,2740.2375,2743.1425,2743.69,2739.59,2743.3387,2738.7445,2738.144704,2738.146,2738.823167,2743.082667,2743.158173,2743.052,2743.118333,2740.322833,-0.0006018679975,-0.003380350579,-0.001908791052,-0.004774252934,-0.0007314646801,-0.000430630223,-0.004446985041,0.0005240481833,0.0003050202691,7.665900001e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1790149500,sol,5m,2026-09-23 07:45:00+00:00,2026-09-23 07:50:00+00:00,1,117.8533568,117.8889875,3.022847539,False,,0,crypto_fees_v2,0.07,1,60,twap,21,0.51,16,0.51,46,0.325,1790149514,0.415,1790149574,0.85,1790149755,,,0.4451892363,0.6556985411,0.8733182454,,117.79,117.78,117.93,117.7999513,117.7003628,117.912522,117.875,117.75,117.9175,117.866,117.79,117.8229,117.8583333,117.7999513,117.7713333,117.878,117.9093333,117.912522,117.9153333,117.9078333,117.7405,8.469193314e-05,-0.005910681736,-0.002373485899,-0.00786174217,-0.0009783325584,-0.002459191403,-0.008875422786,-0.0001693800885,-0.000664860722,0.0001112225939,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-15m-1790149500,sol,15m,2026-09-23 07:45:00+00:00,2026-09-23 08:00:00+00:00,1,117.8533568,117.9247187,6.053307292,False,2040.123438,,crypto_fees_v2,0.07,1,60,twap,31,0.515,15,0.515,45,0.425,1790149516,0.465,1790149576,0.57,1790149756,0.755,1790150055,0.4287774998,0.5880083666,0.5391456567,0.746038632,117.79,117.78,117.9,117.7999513,117.7003628,117.9389669,117.875,117.75,117.93,117.9693333,117.79,117.9474333,117.8583333,117.7999513,117.7713333,117.878,117.9391667,117.9389669,117.9406667,117.9425,117.7405,8.469193314e-05,-0.005910681736,-0.002373485899,-0.00786174217,-0.0009783325584,-0.002459191403,-0.008875422786,-0.0001693800885,-0.000664860722,0.0001112225939,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1790149800,btc,5m,2026-09-23 07:50:00+00:00,2026-09-23 07:55:00+00:00,1,86118.16295,86176.85894,6.813429443,False,41838.91825,,crypto_fees_v2,0.07,1,60,twap,21,0.525,14,0.525,44,0.545,1790149816,0.645,1790149872,0.975,1790150055,,,0.6362663409,0.6930596907,0.9966193282,,86131.84,86131.85,86198.01,86139.13903,86154.60577,86191.98861,86135.3325,86150.925,86184.8625,86193.216,86131.84,86181.48487,86128.18467,86139.13903,86123.37633,86128.40217,86188.54,86191.98861,86193.74933,86186.54033,86157.4785,-0.0005198491916,-0.001821941391,0.0009540238749,-0.002046840193,-0.0002891644634,0.0008662568769,-0.001594421349,-8.462279041e-05,4.255581791e-05,6.34528516e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
eth-updown-5m-1790149800,eth,5m,2026-09-23 07:50:00+00:00,2026-09-23 07:55:00+00:00,1,2741.836738,2744.63983,10.21818937,False,3748.667235,,crypto_fees_v2,0.07,1,60,twap,21,0.525,14,0.525,44,0.445,1790149816,0.685,1790149872,0.995,1790150055,,,0.6345126503,0.7137381731,0.999,,2741.91,2741.9,2745.59,2742.667499,2743.257649,2745.036381,2742.585,2742.9925,2745.355,2745.404,2741.91,2744.687367,2742.243167,2742.667499,2741.705667,2742.324667,2745.159833,2745.036381,2745.045667,2745.136167,2743.299333,0.000831576615,-0.001307968409,0.001843157028,-0.001373769244,-0.0001424446717,0.0008464867658,-0.0009514419071,-0.0002798758814,-0.0001251486902,7.852998336e-05,1,1,1,1,1,1,1,1,1,1,1,1,1
sol-updown-5m-1790149800,sol,5m,2026-09-23 07:50:00+00:00,2026-09-23 07:55:00+00:00,1,117.8889875,117.9931881,8.834967432,False,1403.155794,,crypto_fees_v2,0.07,1,60,twap,21,0.5,16,0.5,46,0.55,1790149813,0.825,1790149870,0.955,1790150053,,,0.5975905388,0.7988428408,0.9891235419,,117.93,117.93,118.01,117.912522,117.9783848,118.0183064,117.9175,118,118.02,118.086,117.93,118.0473,117.9093333,117.912522,117.9153333,117.9078333,118.0153333,118.0183064,118.0113333,118.0141667,117.9748333,-0.001525553309,-0.005329285548,0.0007635207158,-0.004990916759,0.00014134875,0.001272750585,-0.004061950241,0.0001482179,0.0001752605592,0.0001106197272,1,1,1,1,1,1,1,1,1,1,1,1,1
btc-updown-5m-1790150100,btc,5m,2026-09-23 07:55:00+00:00,2026-09-23 08:00:00+00:00,0,86176.85894,86127.15791,-5.768993609,False,42245.20913,,crypto_fees_v2,0.07,1,60,twap,21,0.505,16,0.505,46,0.585,1790150122,0.555,1790150175,0.085,1790150356,,,0.5027303888,0.531094194,0.001,,86198.01,86198.01,86124.77,86191.98861,86197.02719,86138.62308,86184.8625,86196.0975,86144.9325,86159.844,86198.01,86166.64927,86188.54,86191.98861,86193.74933,86186.54033,86136.17483,86138.62308,86130.806,86138.95567,86196.3525,0.0003575051334,-0.0004523857683,0.001007759672,-5.789037386e-05,0.00013434797,0.0007678298265,0.0002847338802,6.985778603e-05,0.0001098693606,6.483278808e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
