slug,duree,ecart_pb,n_achats_apres,n_marge_pos_apres,parts_marge_pos_apres,profit_apres,prix_min_apres,delai_median_s_apres,n_achats_avant,n_marge_pos_avant,parts_marge_pos_avant,profit_avant,prix_min_avant,delai_median_s_avant
btc-updown-5m-1788790200,5m,1.47724,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788790500,15m,-10.5506,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788790500,5m,-2.23632,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788790800,5m,-7.4228,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788791100,5m,-0.894017,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788791400,15m,-4.51129,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788791400,5m,-5.04043,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788791700,5m,0.557653,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788792000,5m,-0.0282357,43,43,2805.07,27.1151,0.98,0,21,21,1038.24,27.5017,0.93,-2
btc-updown-15m-1788792300,15m,19.541,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788792300,5m,5.26482,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788792600,5m,22.4771,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788792900,5m,-8.18996,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788793200,15m,-16.5525,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788793200,5m,-8.67138,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788793500,5m,-4.53708,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788793800,5m,-3.35244,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788794100,15m,-3.7642,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788794100,5m,3.25342,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788794400,5m,1.33114,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788794700,5m,-8.34537,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788795000,15m,-31.9258,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788795000,5m,-23.3434,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788795300,5m,-6.94776,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788795600,5m,-1.65592,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788795900,15m,5.47463,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788795900,5m,7.23859,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788796200,5m,-0.570865,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788796500,5m,-1.19189,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788796800,15m,10.4881,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788796800,5m,9.71209,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788797100,5m,-2.10183,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788797400,5m,2.87769,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788797700,15m,-10.58,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788797700,5m,-1.91612,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788798000,5m,-7.39735,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788798300,5m,-1.26908,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788798600,15m,23.2042,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788798600,5m,12.9272,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788798900,5m,11.1901,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788799200,5m,-0.925278,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788799500,15m,0.682465,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788799500,5m,-3.04426,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788799800,5m,3.46444,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788800100,5m,0.263333,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788800400,15m,16.4428,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788800400,5m,1.19402,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788800700,5m,8.27891,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788801000,5m,6.96226,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788801300,15m,-0.753993,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788801300,5m,-0.0801128,0,0,0,0,,,10,10,2132.23,19.8447,0.99,-2
btc-updown-5m-1788801600,5m,-4.06378,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788801900,5m,3.39127,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788802200,15m,1.94758,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788802200,5m,-5.00819,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788802500,5m,4.23693,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788802800,5m,2.72117,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788803100,15m,3.7337,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788803100,5m,0.0813037,0,0,0,0,,,9,9,1515.19,14.1018,0.99,-2
btc-updown-5m-1788803400,5m,5.10697,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788803700,5m,-1.45386,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788804000,15m,-0.770534,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788804000,5m,-0.997184,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788804300,5m,-2.78363,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788804600,5m,3.01114,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788804900,15m,-4.02371,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788804900,5m,2.39907,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788805200,5m,-6.2646,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788805500,5m,-0.156745,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788805800,15m,1.79532,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788805800,5m,-4.56354,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788806100,5m,0.700767,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788806400,5m,5.6606,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788806700,15m,5.3162,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788806700,5m,2.94622,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788807000,5m,5.71867,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788807300,5m,-3.34747,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788807600,15m,-3.84393,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788807600,5m,-2.55863,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788807900,5m,-1.39849,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788808200,5m,0.112877,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788808500,15m,7.2995,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788808500,5m,1.85552,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788808800,5m,6.93978,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788809100,5m,-1.49577,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788809400,15m,15.0703,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788809400,5m,16.4756,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788809700,5m,1.85963,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788810000,5m,-3.26204,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788810300,15m,0.186834,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788810300,5m,1.31239,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788810600,5m,1.7857,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788810900,5m,-2.91058,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788811200,15m,-14.2282,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788811200,5m,-1.9506,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788811500,5m,-9.10941,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788811800,5m,-3.17348,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788812100,15m,-3.06597,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788812100,5m,2.93336,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788812400,5m,-6.93623,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788812700,5m,0.939313,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788813000,15m,-2.10817,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788813000,5m,2.78004,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788813300,5m,-1.99937,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788813600,5m,-2.88806,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788813900,15m,4.59334,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788813900,5m,3.20792,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788814200,5m,-1.16916,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788814500,5m,2.55443,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788814800,15m,1.8727,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788814800,5m,0.836356,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788815100,5m,-4.33123,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788815400,5m,5.36981,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788815700,15m,-2.43285,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788815700,5m,0.0234683,27,27,2399.98,25.862,0.98,0,27,27,943.194,14.6056,0.97,-2
btc-updown-5m-1788816000,5m,0.367419,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788816300,5m,-2.82363,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788816600,15m,-4.27568,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788816600,5m,-1.98853,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788816900,5m,0.173544,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788817200,5m,-2.46111,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788817500,15m,-1.1413,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788817500,5m,-0.430621,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788817800,5m,0.695964,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788818100,5m,-1.40658,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788818400,15m,-3.87136,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788818400,5m,0.501924,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788818700,5m,0.946022,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788819000,5m,-5.31859,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788819300,15m,-1.61944,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788819300,5m,-9.96231,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788819600,5m,11.6817,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788819900,5m,-3.32664,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788820200,15m,-38.5852,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788820200,5m,-10.1567,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788820500,5m,-16.8528,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788820800,5m,-11.6242,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788821100,15m,14.2285,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788821100,5m,13.0727,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788821400,5m,-0.325273,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788821700,5m,1.47959,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788822000,15m,21.838,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788822000,5m,6.99745,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788822300,5m,15.0254,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788822600,5m,-0.194917,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788822900,15m,-14.3711,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788822900,5m,-4.35469,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788823200,5m,-13.0357,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788823500,5m,3.0188,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788823800,15m,11.8624,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788823800,5m,0.620436,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788824100,5m,2.93181,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788824400,5m,8.30703,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788824700,15m,2.35035,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788824700,5m,11.4901,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788825000,5m,-5.55804,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788825300,5m,-3.57324,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788825600,15m,-9.0848,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788825600,5m,-6.66568,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788825900,5m,-1.69516,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788826200,5m,-0.725693,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788826500,15m,-3.27827,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788826500,5m,5.3574,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788826800,5m,-12.8048,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788827100,5m,4.17915,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788827400,15m,23.1119,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788827400,5m,16.0966,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788827700,5m,8.96886,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788828000,5m,-1.96308,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788828300,15m,11.7837,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788828300,5m,5.66632,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788828600,5m,1.08016,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788828900,5m,5.03317,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788829200,15m,1.54202,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788829200,5m,0.391755,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788829500,5m,5.60653,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788829800,5m,-4.45381,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788830100,15m,10.4729,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788830100,5m,0.303134,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788830400,5m,11.1929,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788830700,5m,-1.02227,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788831000,15m,-9.46578,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788831000,5m,-8.71054,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788831300,5m,-0.480898,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788831600,5m,-0.27501,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788831900,15m,14.6504,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788831900,5m,1.86898,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788832200,5m,3.64881,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788832500,5m,9.12694,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788832800,15m,-12.6118,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788832800,5m,-5.58976,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788833100,5m,-7.62692,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788833400,5m,0.601379,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788833700,15m,-8.7336,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788833700,5m,-5.59156,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788834000,5m,21.2861,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788834300,5m,-24.378,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788834600,15m,-17.1274,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788834600,5m,-8.66603,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788834900,5m,-1.3841,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788835200,5m,-7.08555,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788835500,15m,-23.5416,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788835500,5m,-0.179643,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788835800,5m,-17.4175,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788836100,5m,-5.95524,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788836400,15m,-4.55851,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788836400,5m,-2.96475,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788836700,5m,7.86855,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788837000,5m,-9.45534,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788837300,15m,-19.8723,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788837300,5m,-2.7782,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788837600,5m,-11.0486,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788837900,5m,-6.0569,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788838200,15m,24.5115,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788838200,5m,23.8684,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788838500,5m,-4.50166,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788838800,5m,5.14554,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788839100,15m,-4.72281,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788839100,5m,-8.48429,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788839400,5m,3.34969,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788839700,5m,0.414846,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788840000,15m,-11.8593,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788840000,5m,-2.00486,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788840300,5m,-4.01275,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788840600,5m,-5.84597,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788840900,15m,-1.5156,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788840900,5m,2.35633,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788841200,5m,-5.66028,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788841500,5m,1.79028,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788841800,15m,-3.96052,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788841800,5m,6.63602,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788842100,5m,-4.36064,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788842400,5m,-6.23159,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788842700,15m,-8.08941,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788842700,5m,2.80636,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788843000,5m,-8.71431,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788843300,5m,-2.1803,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788843600,15m,3.25035,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788843600,5m,2.30045,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788843900,5m,-10.9535,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788844200,5m,11.9162,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788844500,15m,10.375,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788844500,5m,12.4506,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788844800,5m,-1.63835,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788845100,5m,-0.434777,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788845400,15m,-22.2749,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788845400,5m,-15.8017,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788845700,5m,5.04168,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788846000,5m,-11.5193,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788846300,15m,-8.66613,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788846300,5m,4.48359,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788846600,5m,-6.51568,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788846900,5m,-6.63247,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788847200,15m,-0.294202,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788847200,5m,-1.95743,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788847500,5m,7.07754,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788847800,5m,-5.41016,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788848100,15m,-23.7679,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788848100,5m,-10.1064,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788848400,5m,-6.68944,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788848700,5m,-6.99057,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788849000,15m,4.03632,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788849000,5m,0.426198,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788849300,5m,3.00972,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788849600,5m,0.600062,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788849900,15m,-9.69686,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788849900,5m,-5.96338,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788850200,5m,-10.9747,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788850500,5m,7.24694,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788850800,15m,9.76838,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788850800,5m,-4.34545,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788851100,5m,12.564,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788851400,5m,1.55399,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788851700,15m,7.19895,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788851700,5m,2.1985,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788852000,5m,3.00468,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788852300,5m,1.99408,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788852600,15m,-3.97673,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788852600,5m,2.24181,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788852900,5m,4.48409,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788853200,5m,-10.6964,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788853500,15m,2.70634,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788853500,5m,-19.9343,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788853800,5m,6.16157,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788854100,5m,16.5141,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788854400,15m,-12.7625,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788854400,5m,-14.1437,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788854700,5m,-0.889602,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788855000,5m,2.27299,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788855300,15m,16.481,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788855300,5m,-5.06691,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788855600,5m,6.1055,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788855900,5m,15.4439,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788856200,15m,2.03231,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788856200,5m,2.19175,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788856500,5m,4.89183,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788856800,5m,-5.04877,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788857100,15m,-14.0137,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788857100,5m,-1.52131,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788857400,5m,-12.5507,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788857700,5m,0.0565228,28,28,2369.32,21.9256,0.99,0,27,27,1536.69,21.8253,0.98,-2
btc-updown-15m-1788858000,15m,10.6603,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788858000,5m,3.70816,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788858300,5m,-10.0576,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788858600,5m,17.0243,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788858900,15m,-1.45205,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788858900,5m,-4.37166,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788859200,5m,-2.64282,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788859500,5m,5.56517,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788859800,15m,34.3725,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788859800,5m,15.4859,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788860100,5m,10.7177,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788860400,5m,8.1311,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788860700,15m,1.477,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788860700,5m,2.45497,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788861000,5m,-1.89648,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788861300,5m,0.91892,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788861600,15m,-3.503,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788861600,5m,-4.04393,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788861900,5m,-2.8272,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788862200,5m,3.3693,0,0,0,0,,,0,0,0,0,,
btc-updown-15m-1788862500,15m,13.2398,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788862500,5m,7.1934,0,0,0,0,,,0,0,0,0,,
btc-updown-5m-1788862800,5m,12.6932,0,0,0,0,,,0,0,0,0,,
