slug,duration,half,strategy,label,side,price,t_place,t_cancel,q_ahead,crossing,placed,executed,t_fill,delay_fill_s,fill_reason,y,would_win,pnl_per_share,pnl_per_placed_share,pnl_order,rebate_per_share,model
btc-updown-15m-1788607800,15m,1re moitié,signal,0.49/S+0,up,0.49,1788607770.0,1788607800.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788621300,15m,1re moitié,signal,0.49/S+0,up,0.49,1788621270.0,1788621300.0,70.0,True,False,False,,,,0.0,0.0,,,,,hgb_m5
btc-updown-15m-1788622200,15m,1re moitié,signal,0.49/S+0,up,0.49,1788622170.0,1788622200.0,70.0,True,False,False,,,,1.0,1.0,,,,,hgb_m5
btc-updown-15m-1788628500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788628470.0,1788628500.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788633000,15m,1re moitié,signal,0.49/S+0,up,0.49,1788632970.0,1788633000.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788638400,15m,1re moitié,signal,0.49/S+0,up,0.49,1788638370.0,1788638400.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788640200,15m,1re moitié,signal,0.49/S+0,up,0.49,1788640170.0,1788640200.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788641100,15m,1re moitié,signal,0.49/S+0,up,0.49,1788641070.0,1788641100.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788652800,15m,1re moitié,signal,0.49/S+0,down,0.49,1788652770.0,1788652800.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788653700,15m,1re moitié,signal,0.49/S+0,down,0.49,1788653670.0,1788653700.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788654600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788654570.0,1788654600.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788657300,15m,1re moitié,signal,0.49/S+0,down,0.49,1788657270.0,1788657300.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788660900,15m,1re moitié,signal,0.49/S+0,down,0.49,1788660870.0,1788660900.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788666300,15m,1re moitié,signal,0.49/S+0,down,0.49,1788666270.0,1788666300.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788669000,15m,1re moitié,signal,0.49/S+0,up,0.49,1788668970.0,1788669000.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788671700,15m,1re moitié,signal,0.49/S+0,up,0.49,1788671670.0,1788671700.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788684300,15m,1re moitié,signal,0.49/S+0,up,0.49,1788684270.0,1788684300.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788689700,15m,1re moitié,signal,0.49/S+0,down,0.49,1788689670.0,1788689700.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788690600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788690570.0,1788690600.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788691500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788691470.0,1788691500.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788692400,15m,1re moitié,signal,0.49/S+0,down,0.49,1788692370.0,1788692400.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788693300,15m,1re moitié,signal,0.49/S+0,up,0.49,1788693270.0,1788693300.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788696900,15m,1re moitié,signal,0.49/S+0,up,0.49,1788696870.0,1788696900.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788703200,15m,1re moitié,signal,0.49/S+0,up,0.49,1788703170.0,1788703200.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788718500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788718470.0,1788718500.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788720300,15m,1re moitié,signal,0.49/S+0,down,0.49,1788720270.0,1788720300.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788721200,15m,1re moitié,signal,0.49/S+0,down,0.49,1788721170.0,1788721200.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788726600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788726570.0,1788726600.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788729300,15m,1re moitié,signal,0.49/S+0,down,0.49,1788729270.0,1788729300.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788732000,15m,1re moitié,signal,0.49/S+0,down,0.49,1788731970.0,1788732000.0,59.0,False,True,True,1788732000.0,30.0,traversal,0.0,1.0,0.51,0.51,51.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1788732900,15m,1re moitié,signal,0.49/S+0,up,0.49,1788732870.0,1788732900.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788735600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788735570.0,1788735600.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788738300,15m,1re moitié,signal,0.49/S+0,down,0.49,1788738270.0,1788738300.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788748200,15m,1re moitié,signal,0.49/S+0,down,0.49,1788748170.0,1788748200.0,59.0,True,False,False,,,,1.0,0.0,,,,,hgb_m5
btc-updown-15m-1788750000,15m,1re moitié,signal,0.49/S+0,up,0.49,1788749970.0,1788750000.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788759000,15m,1re moitié,signal,0.49/S+0,down,0.49,1788758970.0,1788759000.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788777000,15m,1re moitié,signal,0.49/S+0,down,0.49,1788776970.0,1788777000.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788780600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788780570.0,1788780600.0,59.0,False,True,True,1788780585.0,15.0,traversal,0.0,1.0,0.51,0.51,51.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1788781500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788781470.0,1788781500.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788782400,15m,1re moitié,signal,0.49/S+0,down,0.49,1788782370.0,1788782400.0,59.0,True,False,False,,,,1.0,0.0,,,,,hgb_m5
btc-updown-15m-1788783300,15m,1re moitié,signal,0.49/S+0,down,0.49,1788783270.0,1788783300.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788790500,15m,1re moitié,signal,0.49/S+0,up,0.49,1788790470.0,1788790500.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788795900,15m,1re moitié,signal,0.49/S+0,up,0.49,1788795870.0,1788795900.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788829200,15m,1re moitié,signal,0.49/S+0,down,0.49,1788829170.0,1788829200.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788830100,15m,1re moitié,signal,0.49/S+0,down,0.49,1788830070.0,1788830100.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788831000,15m,1re moitié,signal,0.49/S+0,down,0.49,1788830970.0,1788831000.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788831900,15m,1re moitié,signal,0.49/S+0,down,0.49,1788831870.0,1788831900.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788832800,15m,1re moitié,signal,0.49/S+0,down,0.49,1788832770.0,1788832800.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788833700,15m,1re moitié,signal,0.49/S+0,down,0.49,1788833670.0,1788833700.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788839100,15m,1re moitié,signal,0.49/S+0,down,0.49,1788839070.0,1788839100.0,59.0,True,False,False,,,,0.0,1.0,,,,,hgb_m5
btc-updown-15m-1788856200,15m,1re moitié,signal,0.49/S+0,down,0.49,1788856170.0,1788856200.0,59.0,True,False,False,,,,1.0,0.0,,,,,hgb_m5
btc-updown-15m-1788859800,15m,1re moitié,signal,0.49/S+0,down,0.49,1788859770.0,1788859800.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788860700,15m,1re moitié,signal,0.49/S+0,down,0.49,1788860670.0,1788860700.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788861600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788861570.0,1788861600.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788862500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788862470.0,1788862500.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788866100,15m,1re moitié,signal,0.49/S+0,up,0.49,1788866070.0,1788866100.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788867000,15m,1re moitié,signal,0.49/S+0,down,0.49,1788866970.0,1788867000.0,59.0,True,False,False,,,,0.0,1.0,,,,,hgb_m5
btc-updown-15m-1788867900,15m,1re moitié,signal,0.49/S+0,down,0.49,1788867870.0,1788867900.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788868800,15m,1re moitié,signal,0.49/S+0,down,0.49,1788868770.0,1788868800.0,59.0,False,True,True,1788868783.0,13.0,traversal,0.0,1.0,0.51,0.51,51.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1788875100,15m,1re moitié,signal,0.49/S+0,up,0.49,1788875070.0,1788875100.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788885900,15m,1re moitié,signal,0.49/S+0,down,0.49,1788885870.0,1788885900.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788889500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788889470.0,1788889500.0,59.0,True,False,False,,,,0.0,1.0,,,,,hgb_m5
btc-updown-15m-1788890400,15m,1re moitié,signal,0.49/S+0,down,0.49,1788890370.0,1788890400.0,59.0,True,False,False,,,,1.0,0.0,,,,,hgb_m5
btc-updown-15m-1788891300,15m,1re moitié,signal,0.49/S+0,down,0.49,1788891270.0,1788891300.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788892200,15m,1re moitié,signal,0.49/S+0,down,0.49,1788892170.0,1788892200.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788912900,15m,1re moitié,signal,0.49/S+0,down,0.49,1788912870.0,1788912900.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788913800,15m,1re moitié,signal,0.49/S+0,down,0.49,1788913770.0,1788913800.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788914700,15m,1re moitié,signal,0.49/S+0,down,0.49,1788914670.0,1788914700.0,59.0,False,True,True,1788914701.0,31.0,traversal,1.0,0.0,-0.49,-0.49,-49.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1788915600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788915570.0,1788915600.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788916500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788916470.0,1788916500.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788918300,15m,1re moitié,signal,0.49/S+0,down,0.49,1788918270.0,1788918300.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788929100,15m,1re moitié,signal,0.49/S+0,down,0.49,1788929070.0,1788929100.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788930000,15m,1re moitié,signal,0.49/S+0,down,0.49,1788929970.0,1788930000.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788934500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788934470.0,1788934500.0,59.0,False,True,True,1788934495.0,25.0,traversal,1.0,0.0,-0.49,-0.49,-49.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1788935400,15m,1re moitié,signal,0.49/S+0,down,0.49,1788935370.0,1788935400.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788940800,15m,1re moitié,signal,0.49/S+0,down,0.49,1788940770.0,1788940800.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788941700,15m,1re moitié,signal,0.49/S+0,down,0.49,1788941670.0,1788941700.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788942600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788942570.0,1788942600.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788943500,15m,1re moitié,signal,0.49/S+0,down,0.49,1788943470.0,1788943500.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788944400,15m,1re moitié,signal,0.49/S+0,down,0.49,1788944370.0,1788944400.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788948000,15m,1re moitié,signal,0.49/S+0,up,0.49,1788947970.0,1788948000.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788956100,15m,1re moitié,signal,0.49/S+0,down,0.49,1788956070.0,1788956100.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788958800,15m,1re moitié,signal,0.49/S+0,down,0.49,1788958770.0,1788958800.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788959700,15m,1re moitié,signal,0.49/S+0,down,0.49,1788959670.0,1788959700.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788960600,15m,1re moitié,signal,0.49/S+0,down,0.49,1788960570.0,1788960600.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788961500,15m,1re moitié,signal,0.49/S+0,up,0.49,1788961470.0,1788961500.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788964200,15m,1re moitié,signal,0.49/S+0,down,0.49,1788964170.0,1788964200.0,59.0,True,False,False,,,,0.0,1.0,,,,,hgb_m5
btc-updown-15m-1788966900,15m,1re moitié,signal,0.49/S+0,up,0.49,1788966870.0,1788966900.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1788982200,15m,1re moitié,signal,0.49/S+0,down,0.49,1788982170.0,1788982200.0,59.0,False,True,True,1788982194.0,24.0,traversal,0.0,1.0,0.51,0.51,51.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1788991200,15m,1re moitié,signal,0.49/S+0,up,0.49,1788991170.0,1788991200.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789002000,15m,1re moitié,signal,0.49/S+0,down,0.49,1789001970.0,1789002000.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789005600,15m,1re moitié,signal,0.49/S+0,down,0.49,1789005570.0,1789005600.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789006500,15m,1re moitié,signal,0.49/S+0,down,0.49,1789006470.0,1789006500.0,59.0,False,True,True,1789006483.0,13.0,traversal,0.0,1.0,0.51,0.51,51.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1789007400,15m,1re moitié,signal,0.49/S+0,down,0.49,1789007370.0,1789007400.0,59.0,True,False,False,,,,1.0,0.0,,,,,hgb_m5
btc-updown-15m-1789009200,15m,1re moitié,signal,0.49/S+0,down,0.49,1789009170.0,1789009200.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789010100,15m,1re moitié,signal,0.49/S+0,down,0.49,1789010070.0,1789010100.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789011900,15m,1re moitié,signal,0.49/S+0,down,0.49,1789011870.0,1789011900.0,59.0,True,False,False,,,,0.0,1.0,,,,,hgb_m5
btc-updown-15m-1789018200,15m,1re moitié,signal,0.49/S+0,down,0.49,1789018170.0,1789018200.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789033500,15m,1re moitié,signal,0.49/S+0,up,0.49,1789033470.0,1789033500.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789044300,15m,1re moitié,signal,0.49/S+0,up,0.49,1789044270.0,1789044300.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789045200,15m,1re moitié,signal,0.49/S+0,up,0.49,1789045170.0,1789045200.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789054200,15m,1re moitié,signal,0.49/S+0,up,0.49,1789054170.0,1789054200.0,70.0,False,True,True,1789054183.0,13.0,traversal,1.0,1.0,0.51,0.51,51.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1789059600,15m,1re moitié,signal,0.49/S+0,down,0.49,1789059570.0,1789059600.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789062300,15m,1re moitié,signal,0.49/S+0,down,0.49,1789062270.0,1789062300.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789063200,15m,1re moitié,signal,0.49/S+0,down,0.49,1789063170.0,1789063200.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789065000,15m,1re moitié,signal,0.49/S+0,down,0.49,1789064970.0,1789065000.0,59.0,True,False,False,,,,1.0,0.0,,,,,hgb_m5
btc-updown-15m-1789066800,15m,1re moitié,signal,0.49/S+0,down,0.49,1789066770.0,1789066800.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789073100,15m,1re moitié,signal,0.49/S+0,down,0.49,1789073070.0,1789073100.0,59.0,False,True,True,1789073085.0,15.0,traversal,0.0,1.0,0.51,0.51,51.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1789080300,15m,1re moitié,signal,0.49/S+0,up,0.49,1789080270.0,1789080300.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789082100,15m,1re moitié,signal,0.49/S+0,up,0.49,1789082070.0,1789082100.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789092000,15m,1re moitié,signal,0.49/S+0,down,0.49,1789091970.0,1789092000.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789092900,15m,1re moitié,signal,0.49/S+0,down,0.49,1789092870.0,1789092900.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789093800,15m,1re moitié,signal,0.49/S+0,down,0.49,1789093770.0,1789093800.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789096500,15m,1re moitié,signal,0.49/S+0,down,0.49,1789096470.0,1789096500.0,59.0,True,False,False,,,,0.0,1.0,,,,,hgb_m5
btc-updown-15m-1789097400,15m,1re moitié,signal,0.49/S+0,down,0.49,1789097370.0,1789097400.0,59.0,False,True,True,1789097400.0,30.0,traversal,1.0,0.0,-0.49,-0.49,-49.0,0.0034986000000000006,hgb_m5
btc-updown-15m-1789099200,15m,1re moitié,signal,0.49/S+0,down,0.49,1789099170.0,1789099200.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789101000,15m,1re moitié,signal,0.49/S+0,down,0.49,1789100970.0,1789101000.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789101900,15m,1re moitié,signal,0.49/S+0,down,0.49,1789101870.0,1789101900.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789102800,15m,1re moitié,signal,0.49/S+0,down,0.49,1789102770.0,1789102800.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789104600,15m,1re moitié,signal,0.49/S+0,down,0.49,1789104570.0,1789104600.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789105500,15m,1re moitié,signal,0.49/S+0,down,0.49,1789105470.0,1789105500.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789106400,15m,1re moitié,signal,0.49/S+0,down,0.49,1789106370.0,1789106400.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789107300,15m,1re moitié,signal,0.49/S+0,down,0.49,1789107270.0,1789107300.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789110900,15m,1re moitié,signal,0.49/S+0,down,0.49,1789110870.0,1789110900.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789116300,15m,1re moitié,signal,0.49/S+0,down,0.49,1789116270.0,1789116300.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789119900,15m,1re moitié,signal,0.49/S+0,up,0.49,1789119870.0,1789119900.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789125300,15m,1re moitié,signal,0.49/S+0,up,0.49,1789125270.0,1789125300.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789142400,15m,1re moitié,signal,0.49/S+0,up,0.49,1789142370.0,1789142400.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789146000,15m,1re moitié,signal,0.49/S+0,down,0.49,1789145970.0,1789146000.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789148700,15m,1re moitié,signal,0.49/S+0,up,0.49,1789148670.0,1789148700.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789149600,15m,1re moitié,signal,0.49/S+0,up,0.49,1789149570.0,1789149600.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789150500,15m,1re moitié,signal,0.49/S+0,up,0.49,1789150470.0,1789150500.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789152300,15m,1re moitié,signal,0.49/S+0,up,0.49,1789152270.0,1789152300.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789164000,15m,1re moitié,signal,0.49/S+0,up,0.49,1789163970.0,1789164000.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789171200,15m,1re moitié,signal,0.49/S+0,up,0.49,1789171170.0,1789171200.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789175700,15m,1re moitié,signal,0.49/S+0,down,0.49,1789175670.0,1789175700.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789181100,15m,1re moitié,signal,0.49/S+0,up,0.49,1789181070.0,1789181100.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789182000,15m,1re moitié,signal,0.49/S+0,up,0.49,1789181970.0,1789182000.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789185600,15m,1re moitié,signal,0.49/S+0,down,0.49,1789185570.0,1789185600.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789187400,15m,1re moitié,signal,0.49/S+0,up,0.49,1789187370.0,1789187400.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789188300,15m,1re moitié,signal,0.49/S+0,up,0.49,1789188270.0,1789188300.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789189200,15m,1re moitié,signal,0.49/S+0,up,0.49,1789189170.0,1789189200.0,70.0,False,True,False,,,,1.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789190100,15m,1re moitié,signal,0.49/S+0,down,0.49,1789190070.0,1789190100.0,59.0,True,False,False,,,,0.0,1.0,,,,,hgb_m5
btc-updown-15m-1789194600,15m,1re moitié,signal,0.49/S+0,down,0.49,1789194570.0,1789194600.0,59.0,False,True,False,,,,1.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789195500,15m,1re moitié,signal,0.49/S+0,down,0.49,1789195470.0,1789195500.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789197300,15m,1re moitié,signal,0.49/S+0,down,0.49,1789197270.0,1789197300.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789199100,15m,1re moitié,signal,0.49/S+0,up,0.49,1789199070.0,1789199100.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789208100,15m,1re moitié,signal,0.49/S+0,down,0.49,1789208070.0,1789208100.0,59.0,False,True,False,,,,0.0,1.0,,0.0,0.0,,hgb_m5
btc-updown-15m-1789211700,15m,1re moitié,signal,0.49/S+0,up,0.49,1789211670.0,1789211700.0,70.0,False,True,False,,,,0.0,0.0,,0.0,0.0,,hgb_m5
